t_s,rtt_ms,capacity_mbps,cubic_goodput_mbps,loss_p,reconfig
4.6000,32.095,75.4487,75.4487,0.000000,0
4.6500,26.884,75.4487,75.4487,0.000000,0
4.7000,27.743,75.3607,75.3607,0.000000,0
4.7500,33.568,75.3607,75.3607,0.000000,0
4.8000,29.882,79.1812,79.1812,0.000000,0
4.8500,37.466,79.1812,79.1812,0.000000,0
4.9000,31.751,69.0601,69.0601,0.000000,0
4.9500,30.099,69.0601,69.0601,0.000000,0
5.0000,34.063,62.3065,62.3065,0.000000,0
5.0500,29.985,62.3065,62.3065,0.000000,0
5.1000,31.252,51.7386,51.7386,0.000000,0
5.1500,29.711,51.7386,51.7386,0.000000,0
5.2000,26.862,45.2776,45.2776,0.000000,0
5.2500,27.769,45.2776,45.2776,0.000000,0
5.3000,43.772,56.0998,56.0998,0.000000,0
5.3500,33.973,56.0998,56.0998,0.000000,0
5.4000,33.244,52.2972,52.2972,0.000000,0
5.4500,38.598,52.2972,52.2972,0.000000,0
5.5000,41.460,58.5227,58.5227,0.000000,0
5.5500,43.794,58.5227,58.5227,0.000000,0
5.6000,41.511,59.7557,59.7557,0.000000,0
5.6500,33.538,59.7557,59.7557,0.000000,0
5.7000,35.818,65.7791,65.7791,0.000000,0
5.7500,38.559,65.7791,65.7791,0.000000,0
5.8000,34.681,55.2924,55.2924,0.000000,0
5.8500,44.172,55.2924,55.2924,0.000000,0
5.9000,28.004,46.1773,46.1773,0.000000,0
5.9500,37.131,46.1773,46.1773,0.000000,0
6.0000,34.920,62.3315,62.3315,0.000000,0
6.0500,31.143,62.3315,62.3315,0.000000,0
6.1000,29.816,59.9233,59.9233,0.000000,0
6.1500,31.840,59.9233,59.9233,0.000000,0
6.2000,39.262,63.9124,63.9124,0.000000,0
6.2500,31.488,63.9124,63.9124,0.000000,0
6.3000,30.120,55.0074,55.0074,0.000000,0
6.3500,32.569,55.0074,55.0074,0.000000,0
6.4000,40.986,49.7100,49.7100,0.000000,0
6.4500,28.077,49.7100,49.7100,0.000000,0
6.5000,25.829,44.9070,44.9070,0.000000,0
6.5500,30.966,44.9070,44.9070,0.000000,0
6.6000,26.863,73.1092,73.1092,0.000000,0
6.6500,36.927,73.1092,73.1092,0.000000,0
6.7000,26.539,72.7506,72.7506,0.000000,0
6.7500,44.860,72.7506,72.7506,0.000000,0
6.8000,32.770,62.3211,62.3211,0.000000,0
6.8500,36.970,62.3211,62.3211,0.000000,0
6.9000,33.530,58.5605,58.5605,0.000000,0
6.9500,40.958,58.5605,58.5605,0.000000,0
7.0000,39.048,59.3965,59.3965,0.000000,0
7.0500,34.200,59.3965,59.3965,0.000000,0
7.1000,29.184,60.8524,60.8524,0.000000,0
7.1500,33.660,60.8524,60.8524,0.000000,0
7.2000,28.637,59.5390,59.5390,0.000000,0
7.2500,33.206,59.5390,59.5390,0.000000,0
7.3000,26.970,61.2774,61.2774,0.000000,0
7.3500,37.881,61.2774,61.2774,0.000000,0
7.4000,31.834,58.3394,58.3394,0.000000,0
7.4500,40.266,58.3394,58.3394,0.000000,0
7.5000,33.424,63.2631,63.2631,0.000000,0
7.5500,32.800,63.2631,63.2631,0.000000,0
7.6000,31.426,64.7214,64.7214,0.000000,0
7.6500,34.059,64.7214,64.7214,0.000000,0
7.7000,35.379,67.0718,67.0718,0.000000,0
7.7500,33.610,67.0718,67.0718,0.000000,0
7.8000,27.841,55.8893,55.8893,0.000000,0
7.8500,39.267,55.8893,55.8893,0.000000,0
7.9000,28.686,58.3213,58.3213,0.000000,0
7.9500,29.697,58.3213,58.3213,0.000000,0
8.0000,39.828,64.8754,64.8754,0.000000,0
8.0500,30.730,64.8754,64.8754,0.000000,0
8.1000,33.536,61.6463,61.6463,0.000000,0
8.1500,29.769,61.6463,61.6463,0.000000,0
8.2000,31.814,62.0535,62.0535,0.000000,0
8.2500,36.335,62.0535,62.0535,0.000000,0
8.3000,33.254,59.6211,59.6211,0.000000,0
8.3500,37.196,59.6211,59.6211,0.000000,0
8.4000,31.045,61.2119,61.2119,0.000000,0
8.4500,41.378,61.2119,61.2119,0.000000,0
8.5000,27.951,70.4275,70.4275,0.000000,0
8.5500,38.057,70.4275,70.4275,0.000000,0
8.6000,27.376,55.6898,55.6898,0.000000,0
8.6500,31.984,55.6898,55.6898,0.000000,0
8.7000,31.430,61.6811,61.6811,0.000000,0
8.7500,35.429,61.6811,61.6811,0.000000,0
8.8000,31.635,61.8580,61.8580,0.000000,0
8.8500,36.115,61.8580,61.8580,0.000000,0
8.9000,39.225,73.5583,73.5583,0.000000,0
8.9500,27.784,73.5583,73.5583,0.000000,0
9.0000,33.693,53.4266,53.4266,0.000000,0
9.0500,33.808,53.4266,53.4266,0.000000,0
9.1000,35.699,63.4354,63.4354,0.000000,0
9.1500,36.414,63.4354,63.4354,0.000000,0
9.2000,33.633,67.6171,67.6171,0.000000,0
9.2500,33.693,67.6171,67.6171,0.000000,0
9.3000,27.462,70.5550,70.5550,0.000000,0
9.3500,34.749,70.5550,70.5550,0.000000,0
9.4000,33.510,58.0909,58.0909,0.000000,0
9.4500,27.615,58.0909,58.0909,0.000000,0
9.5000,33.400,63.0595,63.0595,0.000000,0
9.5500,32.151,63.0595,63.0595,0.000000,0
9.6000,37.671,72.5409,72.5409,0.000000,0
9.6500,33.864,72.5409,72.5409,0.000000,0
9.7000,29.808,69.9711,69.9711,0.000000,0
9.7500,37.348,69.9711,69.9711,0.000000,0
9.8000,27.510,63.9757,63.9757,0.000000,0
9.8500,31.830,63.9757,63.9757,0.000000,0
9.9000,33.075,66.2469,66.2469,0.000000,0
9.9500,29.915,66.2469,66.2469,0.000000,0
10.0000,30.742,69.8207,69.8207,0.000000,0
10.0500,32.095,69.8207,69.8207,0.000000,0
10.1000,33.787,68.4865,68.4865,0.000000,0
10.1500,31.977,68.4865,68.4865,0.000000,0
10.2000,38.946,63.2418,63.2418,0.000000,0
10.2500,26.763,63.2418,63.2418,0.000000,0
10.3000,35.891,54.8968,54.8968,0.000000,0
10.3500,26.021,54.8968,54.8968,0.000000,0
10.4000,31.985,64.8573,64.8573,0.000000,0
10.4500,28.749,64.8573,64.8573,0.000000,0
10.5000,44.260,62.0876,62.0876,0.000000,0
10.5500,45.981,62.0876,62.0876,0.000000,0
10.6000,27.989,62.7405,62.7405,0.000000,0
10.6500,49.919,62.7405,62.7405,0.000000,0
10.7000,47.243,57.5562,57.5562,0.000000,0
10.7500,47.530,57.5562,57.5562,0.000000,0
10.8000,35.497,66.4960,66.4960,0.000000,0
10.8500,27.336,66.4960,66.4960,0.000000,0
10.9000,33.881,62.2881,62.2881,0.000000,0
10.9500,27.757,62.2881,62.2881,0.000000,0
11.0000,27.883,77.3688,77.3688,0.000000,0
11.0500,35.686,77.3688,77.3688,0.000000,0
11.1000,27.858,88.0933,88.0933,0.000000,0
11.1500,30.805,88.0933,88.0933,0.000000,0
11.2000,29.469,67.8100,67.8100,0.000000,0
11.2500,28.807,67.8100,67.8100,0.000000,0
11.3000,34.116,19.2651,19.2651,0.000000,0
11.3500,33.833,19.2651,19.2651,0.000000,0
11.4000,33.876,52.3030,52.3030,0.000000,0
11.4500,33.395,52.3030,52.3030,0.000000,0
11.5000,37.635,39.5589,39.5589,0.000000,0
11.5500,26.572,39.5589,39.5589,0.000000,0
11.6000,25.048,37.6218,37.6218,0.000000,0
11.6500,27.491,37.6218,37.6218,0.000000,0
11.7000,34.787,46.0693,46.0693,0.000000,0
11.7500,101.394,46.0693,46.0693,0.000000,0
11.8000,61.511,51.0280,51.0280,0.000000,0
11.8500,34.418,51.0280,51.0280,0.000000,0
11.9000,39.547,49.7088,49.7088,0.000000,0
11.9500,35.511,49.7088,49.7088,0.000000,0
12.0000,31.596,56.5463,56.5463,0.000000,0
12.0500,40.829,56.5463,56.5463,0.000000,0
12.1000,31.848,54.5829,54.5829,0.000000,0
12.1500,32.277,54.5829,54.5829,0.000000,0
12.2000,29.867,50.4627,50.4627,0.000000,0
12.2500,29.670,50.4627,50.4627,0.000000,0
12.3000,27.677,50.9942,50.9942,0.000000,0
12.3500,40.376,50.9942,50.9942,0.000000,0
12.4000,40.182,61.0215,61.0215,0.000000,0
12.4500,33.330,61.0215,61.0215,0.000000,0
12.5000,31.127,55.2338,55.2338,0.000000,0
12.5500,42.263,55.2338,55.2338,0.000000,0
12.6000,38.859,51.8891,51.8891,0.000000,0
12.6500,27.896,51.8891,51.8891,0.000000,0
12.7000,43.218,56.7887,56.7887,0.000000,0
12.7500,27.456,56.7887,56.7887,0.000000,0
12.8000,32.156,50.1852,50.1852,0.000000,0
12.8500,30.508,50.1852,50.1852,0.000000,0
12.9000,27.627,58.9308,58.9308,0.000000,0
12.9500,34.438,58.9308,58.9308,0.000000,0
13.0000,32.238,56.8122,56.8122,0.000000,0
13.0500,30.207,56.8122,56.8122,0.000000,0
13.1000,41.021,60.5488,60.5488,0.000000,0
13.1500,33.858,60.5488,60.5488,0.000000,0
13.2000,36.261,63.6003,63.6003,0.000000,0
13.2500,31.303,63.6003,63.6003,0.000000,0
13.3000,29.202,63.1432,63.1432,0.000000,0
13.3500,27.097,63.1432,63.1432,0.000000,0
13.4000,26.338,59.6241,59.6241,0.000000,0
13.4500,27.118,59.6241,59.6241,0.000000,0
13.5000,27.372,67.3194,67.3194,0.000000,0
13.5500,38.881,67.3194,67.3194,0.000000,0
13.6000,30.690,55.0655,55.0655,0.000000,0
13.6500,38.881,55.0655,55.0655,0.000000,0
13.7000,31.752,59.1053,59.1053,0.000000,0
13.7500,40.683,59.1053,59.1053,0.000000,0
13.8000,37.832,58.1257,58.1257,0.000000,0
13.8500,40.480,58.1257,58.1257,0.000000,0
13.9000,39.505,66.0018,66.0018,0.000000,0
13.9500,30.378,66.0018,66.0018,0.000000,0
14.0000,37.509,59.9638,59.9638,0.000000,0
14.0500,39.969,59.9638,59.9638,0.000000,0
14.1000,27.663,73.8519,73.8519,0.000000,0
14.1500,33.987,73.8519,73.8519,0.000000,0
14.2000,28.546,54.5668,54.5668,0.000000,0
14.2500,35.697,54.5668,54.5668,0.000000,0
14.3000,33.265,63.3328,63.3328,0.000000,0
14.3500,37.043,63.3328,63.3328,0.000000,0
14.4000,35.972,63.8833,63.8833,0.000000,0
14.4500,35.904,63.8833,63.8833,0.000000,0
14.5000,35.179,64.7861,64.7861,0.000000,0
14.5500,33.943,64.7861,64.7861,0.000000,0
14.6000,29.616,64.3547,64.3547,0.000000,0
14.6500,36.078,64.3547,64.3547,0.000000,0
14.7000,31.879,63.4205,63.4205,0.000000,0
14.7500,30.229,63.4205,63.4205,0.000000,0
14.8000,27.318,66.3145,66.3145,0.000000,0
14.8500,29.841,66.3145,66.3145,0.000000,0
14.9000,31.711,65.6993,65.6993,0.000000,0
14.9500,39.919,65.6993,65.6993,0.000000,0
15.0000,35.279,63.7232,63.7232,0.000000,0
15.0500,33.362,63.7232,63.7232,0.000000,0
15.1000,31.754,69.6475,69.6475,0.000000,0
15.1500,33.117,69.6475,69.6475,0.000000,0
15.2000,34.345,72.2790,72.2790,0.000000,0
15.2500,29.707,72.2790,72.2790,0.000000,0
15.3000,46.203,50.5754,50.5754,0.000000,0
15.3500,29.753,50.5754,50.5754,0.000000,0
15.4000,28.833,76.5722,76.5722,0.000000,0
15.4500,29.955,76.5722,76.5722,0.000000,0
15.5000,33.857,53.4074,53.4074,0.000000,0
15.5500,31.615,53.4074,53.4074,0.000000,0
15.6000,39.509,60.8250,60.8250,0.000000,0
15.6500,31.690,60.8250,60.8250,0.000000,0
15.7000,32.176,57.6204,57.6204,0.000000,0
15.7500,31.412,57.6204,57.6204,0.000000,0
15.8000,27.433,70.4815,70.4815,0.000000,0
15.8500,27.794,70.4815,70.4815,0.000000,0
15.9000,27.502,42.6982,42.6982,0.000000,0
15.9500,28.184,42.6982,42.6982,0.000000,0
16.0000,37.662,64.4961,64.4961,0.000000,0
16.0500,39.020,64.4961,64.4961,0.000000,0
16.1000,28.174,50.4960,50.4960,0.000000,0
16.1500,37.194,50.4960,50.4960,0.000000,0
16.2000,38.424,35.3878,35.3878,0.000000,0
16.2500,34.022,35.3878,35.3878,0.000000,0
16.3000,44.151,58.8184,58.8184,0.000000,0
16.3500,41.973,58.8184,58.8184,0.000000,0
16.4000,34.942,38.7168,38.7168,0.000000,0
16.4500,53.955,38.7168,38.7168,0.000000,0
16.5000,43.171,50.7144,50.7144,0.000000,0
16.5500,31.862,50.7144,50.7144,0.000000,0
16.6000,29.256,53.3935,53.3935,0.000000,0
16.6500,35.457,53.3935,53.3935,0.000000,0
16.7000,27.700,49.9922,49.9922,0.000000,0
16.7500,29.597,49.9922,49.9922,0.000000,0
16.8000,31.293,50.1157,50.1157,0.000000,0
16.8500,35.950,50.1157,50.1157,0.000000,0
16.9000,33.750,49.2232,49.2232,0.000000,0
16.9500,24.834,49.2232,49.2232,0.000000,0
17.0000,31.269,56.7317,56.7317,0.000000,0
17.0500,34.234,56.7317,56.7317,0.000000,0
17.1000,27.730,45.3350,45.3350,0.000000,0
17.1500,24.544,45.3350,45.3350,0.000000,0
17.2000,35.752,53.3143,53.3143,0.000000,0
17.2500,31.615,53.3143,53.3143,0.000000,0
17.3000,27.188,51.1944,51.1944,0.000000,0
17.3500,33.352,51.1944,51.1944,0.000000,0
17.4000,28.558,57.0637,57.0637,0.000000,0
17.4500,32.170,57.0637,57.0637,0.000000,0
17.5000,30.841,54.4019,54.4019,0.000000,0
17.5500,29.862,54.4019,54.4019,0.000000,0
17.6000,27.279,54.5178,54.5178,0.000000,0
17.6500,33.845,54.5178,54.5178,0.000000,0
17.7000,32.957,45.4959,45.4959,0.000000,0
17.7500,34.117,45.4959,45.4959,0.000000,0
17.8000,33.362,57.7600,57.7600,0.000000,0
17.8500,29.634,57.7600,57.7600,0.000000,0
17.9000,29.914,62.0708,62.0708,0.000000,0
17.9500,31.979,62.0708,62.0708,0.000000,0
18.0000,31.980,53.2803,53.2803,0.000000,0
18.0500,31.853,53.2803,53.2803,0.000000,0
18.1000,27.906,54.2255,54.2255,0.000000,0
18.1500,35.697,54.2255,54.2255,0.000000,0
18.2000,45.651,46.3141,46.3141,0.000000,0
18.2500,29.534,46.3141,46.3141,0.000000,0
18.3000,34.312,47.7155,47.7155,0.000000,0
18.3500,37.395,47.7155,47.7155,0.000000,0
18.4000,31.137,55.2196,55.2196,0.000000,0
18.4500,43.977,55.2196,55.2196,0.000000,0
18.5000,36.186,50.2515,50.2515,0.000000,0
18.5500,29.512,50.2515,50.2515,0.000000,0
18.6000,40.442,46.8821,46.8821,0.000000,0
18.6500,29.283,46.8821,46.8821,0.000000,0
18.7000,42.822,37.8134,37.8134,0.000000,0
18.7500,37.621,37.8134,37.8134,0.000000,0
18.8000,53.907,56.4592,56.4592,0.000000,0
18.8500,37.458,56.4592,56.4592,0.000000,0
18.9000,41.623,55.3356,55.3356,0.000000,0
18.9500,53.847,55.3356,55.3356,0.000000,0
19.0000,47.949,35.9103,35.9103,0.000000,0
19.0500,40.849,35.9103,35.9103,0.000000,0
19.1000,32.980,41.1074,41.1074,0.000000,0
19.1500,31.257,41.1074,41.1074,0.000000,0
19.2000,31.760,31.7667,31.7667,0.000000,0
19.2500,43.980,31.7667,31.7667,0.000000,0
19.3000,30.621,26.1374,26.1374,0.000000,0
19.3500,37.994,26.1374,26.1374,0.000000,0
19.4000,48.232,26.4678,26.4678,0.000000,0
19.4500,41.297,26.4678,26.4678,0.000000,0
19.5000,38.558,61.5094,61.5094,0.000000,0
19.5500,33.624,61.5094,61.5094,0.000000,0
19.6000,43.382,24.3300,24.3300,0.000000,0
19.6500,32.607,24.3300,24.3300,0.000000,0
19.7000,33.735,21.5097,21.5097,0.000000,0
19.7500,28.932,21.5097,21.5097,0.000000,0
19.8000,31.876,17.3507,17.3507,0.000000,0
19.8500,35.123,17.3507,17.3507,0.000000,0
19.9000,35.611,37.9582,37.9582,0.000000,0
19.9500,59.695,37.9582,37.9582,0.000000,0
20.0000,53.049,23.0914,23.0914,0.000000,0
20.0500,40.616,23.0914,23.0914,0.000000,0
20.1000,38.344,34.5798,34.5798,0.000000,0
20.1500,39.297,34.5798,34.5798,0.000000,0
20.2000,44.499,32.8922,32.8922,0.000000,0
20.2500,39.472,32.8922,32.8922,0.000000,0
20.3000,36.210,23.3486,23.3486,0.000000,0
20.3500,37.551,23.3486,23.3486,0.000000,0
20.4000,52.029,36.9597,36.9597,0.000000,0
20.4500,29.226,36.9597,36.9597,0.000000,0
20.5000,40.608,44.3819,44.3819,0.000000,0
20.5500,51.459,44.3819,44.3819,0.000000,0
20.6000,39.401,25.3073,25.3073,0.000000,0
20.6500,41.983,25.3073,25.3073,0.000000,0
20.7000,57.147,27.8616,27.8616,0.000000,0
20.7500,49.008,27.8616,27.8616,0.000000,0
20.8000,43.701,31.5389,31.5389,0.000000,0
20.8500,48.962,31.5389,31.5389,0.000000,0
20.9000,28.277,27.9294,27.9294,0.000000,0
20.9500,41.767,27.9294,27.9294,0.000000,0
21.0000,44.493,24.7729,24.7729,0.000000,0
21.0500,33.994,24.7729,24.7729,0.000000,0
21.1000,40.488,34.1419,34.1419,0.000000,0
21.1500,40.462,34.1419,34.1419,0.000000,0
21.2000,45.904,30.3235,30.3235,0.000000,0
21.2500,40.626,30.3235,30.3235,0.000000,0
21.3000,47.199,33.6511,33.6511,0.000000,0
21.3500,42.943,33.6511,33.6511,0.000000,0
21.4000,57.401,41.2287,41.2287,0.000000,0
21.4500,67.207,41.2287,41.2287,0.000000,0
21.5000,53.677,44.7208,44.7208,0.000000,0
21.5500,44.661,44.7208,44.7208,0.000000,0
21.6000,28.865,35.1423,35.1423,0.000000,0
21.6500,29.084,35.1423,35.1423,0.000000,0
21.7000,33.843,25.6863,25.6863,0.000000,0
21.7500,31.967,25.6863,25.6863,0.000000,0
21.8000,32.126,44.3793,44.3793,0.000000,0
21.8500,29.986,44.3793,44.3793,0.000000,0
21.9000,46.678,39.2070,39.2070,0.000000,0
21.9500,39.152,39.2070,39.2070,0.000000,0
22.0000,32.496,41.2143,41.2143,0.000000,0
22.0500,33.457,41.2143,41.2143,0.000000,0
22.1000,36.147,39.3153,39.3153,0.000000,0
22.1500,43.737,39.3153,39.3153,0.000000,0
22.2000,43.488,37.1723,37.1723,0.000000,0
22.2500,41.978,37.1723,37.1723,0.000000,0
22.3000,36.031,44.0392,44.0392,0.000000,0
22.3500,54.145,44.0392,44.0392,0.000000,0
22.4000,46.362,38.0727,38.0727,0.000000,0
22.4500,40.469,38.0727,38.0727,0.000000,0
22.5000,53.723,43.6017,43.6017,0.000000,0
22.5500,58.107,43.6017,43.6017,0.000000,0
22.6000,40.013,41.3079,41.3079,0.000000,0
22.6500,43.736,41.3079,41.3079,0.000000,0
22.7000,35.668,37.2984,37.2984,0.000000,0
22.7500,33.378,37.2984,37.2984,0.000000,0
22.8000,35.478,45.1632,45.1632,0.000000,0
22.8500,35.619,45.1632,45.1632,0.000000,0
22.9000,33.945,27.4869,27.4869,0.000000,0
22.9500,44.386,27.4869,27.4869,0.000000,0
23.0000,50.010,34.4665,34.4665,0.000000,0
23.0500,35.902,34.4665,34.4665,0.000000,0
23.1000,38.057,45.7341,45.7341,0.000000,0
23.1500,31.917,45.7341,45.7341,0.000000,0
23.2000,55.824,50.4572,50.4572,0.000000,0
23.2500,44.173,50.4572,50.4572,0.000000,0
23.3000,43.676,49.5690,49.5690,0.000000,0
23.3500,42.700,49.5690,49.5690,0.000000,0
23.4000,41.311,31.1988,31.1988,0.000000,0
23.4500,39.706,31.1988,31.1988,0.000000,0
23.5000,36.825,36.1513,36.1513,0.000000,0
23.5500,35.855,36.1513,36.1513,0.000000,0
23.6000,41.154,49.5636,49.5636,0.000000,0
23.6500,38.406,49.5636,49.5636,0.000000,0
23.7000,40.878,42.7908,42.7908,0.000000,0
23.7500,37.732,42.7908,42.7908,0.000000,0
23.8000,35.232,43.1454,43.1454,0.000000,0
23.8500,43.649,43.1454,43.1454,0.000000,0
23.9000,38.908,53.9546,53.9546,0.000000,0
23.9500,35.675,53.9546,53.9546,0.000000,0
24.0000,49.741,40.0970,40.0970,0.000000,0
24.0500,37.744,40.0970,40.0970,0.000000,0
24.1000,30.272,54.2391,54.2391,0.000000,0
24.1500,62.003,54.2391,54.2391,0.000000,0
24.2000,46.038,43.3602,43.3602,0.000000,0
24.2500,61.521,43.3602,43.3602,0.000000,0
24.3000,32.602,38.8468,38.8468,0.000000,0
24.3500,34.235,38.8468,38.8468,0.000000,0
24.4000,45.114,29.2861,29.2861,0.000000,0
24.4500,45.920,29.2861,29.2861,0.000000,0
24.5000,43.994,38.3072,38.3072,0.000000,0
24.5500,34.813,38.3072,38.3072,0.000000,0
24.6000,34.858,43.2667,43.2667,0.000000,0
24.6500,33.820,43.2667,43.2667,0.000000,0
24.7000,53.597,34.3003,34.3003,0.000000,0
24.7500,45.583,34.3003,34.3003,0.000000,0
24.8000,42.547,34.2129,34.2129,0.000000,0
24.8500,28.997,34.2129,34.2129,0.000000,0
24.9000,29.462,37.0217,37.0217,0.000000,0
24.9500,37.109,37.0217,37.0217,0.000000,0
25.0000,27.674,20.0019,20.0019,0.000000,0
25.0500,34.075,20.0019,20.0019,0.000000,0
25.1000,31.690,42.2444,42.2444,0.000000,0
25.1500,37.091,42.2444,42.2444,0.000000,0
25.2000,32.385,36.5583,36.5583,0.000000,0
25.2500,34.299,36.5583,36.5583,0.000000,0
25.3000,25.651,27.4088,27.4088,0.000000,0
25.3500,34.188,27.4088,27.4088,0.000000,0
25.4000,30.476,38.9061,38.9061,0.000000,0
25.4500,31.228,38.9061,38.9061,0.000000,0
25.5000,37.628,36.4920,36.4920,0.000000,0
25.5500,32.715,36.4920,36.4920,0.000000,0
25.6000,31.233,32.0921,32.0921,0.000000,0
25.6500,32.204,32.0921,32.0921,0.000000,0
25.7000,34.629,30.2989,30.2989,0.000000,0
25.7500,35.119,30.2989,30.2989,0.000000,0
25.8000,34.471,35.0328,35.0328,0.000000,0
25.8500,45.263,35.0328,35.0328,0.000000,0
25.9000,35.456,26.8040,26.8040,0.000000,0
25.9500,54.864,26.8040,26.8040,0.000000,0
26.0000,42.750,26.5862,26.5862,0.000000,0
26.0500,27.117,26.5862,26.5862,0.000000,0
26.1000,42.454,10.3358,10.3358,0.000000,0
26.1500,36.890,10.3358,10.3358,0.000000,0
26.2000,31.354,4.2778,4.2778,0.000000,0
26.2500,32.764,4.2778,4.2778,0.000000,0
26.3000,37.677,2.9375,2.9375,0.000000,0
26.3500,34.017,2.9375,2.9375,0.000000,0
26.4000,31.060,0.8988,0.8988,0.000000,0
26.4500,34.267,0.8988,0.8988,0.000000,0
26.5000,32.535,4.9559,4.9559,0.000000,0
26.5500,31.584,4.9559,4.9559,0.000000,0
26.6000,51.307,6.5332,6.5332,0.000000,0
26.6500,37.288,6.5332,6.5332,0.000000,0
26.7000,44.652,5.6322,5.6322,0.000000,0
