t_s,rtt_ms,capacity_mbps,cubic_goodput_mbps,loss_p,reconfig
8.9500,45.717,17.3913,17.3913,0.000000,0
9.0000,38.376,19.8108,19.8108,0.000000,0
9.0500,36.524,19.8108,19.8108,0.000000,0
9.1000,38.703,21.8133,21.8133,0.000000,0
9.1500,47.247,21.8133,21.8133,0.000000,0
9.2000,35.269,27.4335,27.4335,0.000000,0
9.2500,38.140,27.4335,27.4335,0.000000,0
9.3000,47.460,24.2258,24.2258,0.000000,0
9.3500,35.071,24.2258,24.2258,0.000000,0
9.4000,48.879,24.9049,24.9049,0.000000,0
9.4500,46.624,24.9049,24.9049,0.000000,0
9.5000,44.614,21.1562,21.1562,0.000000,0
9.5500,47.696,21.1562,21.1562,0.000000,0
9.6000,35.182,20.6249,20.6249,0.000000,0
9.6500,37.727,20.6249,20.6249,0.000000,0
9.7000,30.193,20.7171,20.7171,0.000000,0
9.7500,33.524,20.7171,20.7171,0.000000,0
9.8000,37.966,11.3497,11.3497,0.000000,0
9.8500,30.557,11.3497,11.3497,0.000000,0
9.9000,33.272,20.6317,20.6317,0.000000,0
9.9500,31.873,20.6317,20.6317,0.000000,0
10.0000,35.687,16.4159,16.4159,0.000000,0
10.0500,37.657,16.4159,16.4159,0.000000,0
10.1000,31.383,22.8222,22.8222,0.000000,0
10.1500,40.335,22.8222,22.8222,0.000000,0
10.2000,38.753,23.2043,23.2043,0.000000,0
10.2500,35.352,23.2043,23.2043,0.000000,0
10.3000,34.803,22.7674,22.7674,0.000000,0
10.3500,48.711,22.7674,22.7674,0.000000,0
10.4000,46.782,24.0960,24.0960,0.000000,0
10.4500,81.756,24.0960,24.0960,0.000000,0
10.5000,64.158,15.9960,15.9960,0.000000,0
10.5500,29.333,15.9960,15.9960,0.000000,0
10.6000,28.031,21.3766,21.3766,0.000000,0
10.6500,41.488,21.3766,21.3766,0.000000,0
10.7000,39.359,14.6639,14.6639,0.000000,0
10.7500,31.827,14.6639,14.6639,0.000000,0
10.8000,29.035,15.0942,15.0942,0.000000,0
10.8500,27.817,15.0942,15.0942,0.000000,0
10.9000,41.156,3.8218,3.8218,0.000000,0
10.9500,33.932,3.8218,3.8218,0.000000,0
11.0000,27.421,23.1890,23.1890,0.000000,0
11.0500,30.331,23.1890,23.1890,0.000000,0
11.1000,29.310,19.6485,19.6485,0.000000,0
11.1500,37.265,19.6485,19.6485,0.000000,0
11.2000,29.816,18.0001,18.0001,0.000000,0
11.2500,27.195,18.0001,18.0001,0.000000,0
11.3000,35.991,19.7999,19.7999,0.000000,0
11.3500,34.827,19.7999,19.7999,0.000000,0
11.4000,38.525,13.5156,13.5156,0.000000,0
11.4500,56.552,13.5156,13.5156,0.000000,0
11.5000,49.728,13.5402,13.5402,0.000000,0
11.5500,106.154,13.5402,13.5402,0.000000,0
11.6000,76.152,18.4645,18.4645,0.000000,0
11.6500,58.819,18.4645,18.4645,0.000000,0
11.7000,45.439,19.5727,19.5727,0.000000,0
11.7500,33.074,19.5727,19.5727,0.000000,0
11.8000,37.858,11.0472,11.0472,0.000000,0
11.8500,40.473,11.0472,11.0472,0.000000,0
11.9000,38.993,20.9387,20.9387,0.000000,0
11.9500,36.740,20.9387,20.9387,0.000000,0
12.0000,40.236,20.7748,20.7748,0.000000,0
12.0500,47.779,20.7748,20.7748,0.000000,0
12.1000,77.711,22.7615,22.7615,0.000000,0
12.1500,49.058,22.7615,22.7615,0.000000,0
12.2000,52.090,16.6456,16.6456,0.000000,0
12.2500,49.675,16.6456,16.6456,0.000000,0
12.3000,37.922,25.2006,25.2006,0.000000,0
12.3500,41.573,25.2006,25.2006,0.000000,0
12.4000,45.460,18.6958,18.6958,0.000000,0
12.4500,37.545,18.6958,18.6958,0.000000,0
12.5000,61.932,15.7702,15.7702,0.000000,0
12.5500,54.607,15.7702,15.7702,0.000000,0
12.6000,42.889,14.6705,14.6705,0.000000,0
12.6500,56.387,14.6705,14.6705,0.000000,0
12.7000,33.393,23.7445,23.7445,0.000000,0
12.7500,35.577,23.7445,23.7445,0.000000,0
12.8000,38.989,24.4243,24.4243,0.000000,0
12.8500,53.871,24.4243,24.4243,0.000000,0
12.9000,34.980,22.0759,22.0759,0.000000,0
12.9500,38.468,22.0759,22.0759,0.000000,0
13.0000,42.559,24.6269,24.6269,0.000000,0
13.0500,35.290,24.6269,24.6269,0.000000,0
13.1000,38.597,18.6700,18.6700,0.000000,0
13.1500,46.620,18.6700,18.6700,0.000000,0
13.2000,55.685,27.4466,27.4466,0.000000,0
13.2500,43.710,27.4466,27.4466,0.000000,0
13.3000,57.975,26.7637,26.7637,0.000000,0
13.3500,45.549,26.7637,26.7637,0.000000,0
13.4000,37.490,29.0547,29.0547,0.000000,0
13.4500,45.758,29.0547,29.0547,0.000000,0
13.5000,38.472,21.2905,21.2905,0.000000,0
13.5500,42.568,21.2905,21.2905,0.000000,0
13.6000,35.462,20.6761,20.6761,0.000000,0
13.6500,37.907,20.6761,20.6761,0.000000,0
13.7000,41.751,20.4962,20.4962,0.000000,0
13.7500,33.893,20.4962,20.4962,0.000000,0
13.8000,43.330,28.2786,28.2786,0.000000,0
13.8500,35.656,28.2786,28.2786,0.000000,0
13.9000,43.659,20.6625,20.6625,0.000000,0
13.9500,36.296,20.6625,20.6625,0.000000,0
14.0000,34.544,22.9781,22.9781,0.000000,0
14.0500,43.281,22.9781,22.9781,0.000000,0
14.1000,35.341,25.8459,25.8459,0.000000,0
14.1500,33.997,25.8459,25.8459,0.000000,0
14.2000,42.652,16.4634,16.4634,0.000000,0
14.2500,51.239,16.4634,16.4634,0.000000,0
14.3000,33.386,29.1420,29.1420,0.000000,0
14.3500,52.464,29.1420,29.1420,0.000000,0
14.4000,45.309,32.8676,32.8676,0.000000,0
14.4500,37.918,32.8676,32.8676,0.000000,0
14.5000,35.470,25.4999,25.4999,0.000000,0
14.5500,33.894,25.4999,25.4999,0.000000,0
14.6000,42.714,27.6735,27.6735,0.000000,0
14.6500,61.049,27.6735,27.6735,0.000000,0
14.7000,44.463,29.3873,29.3873,0.000000,0
14.7500,35.923,29.3873,29.3873,0.000000,0
14.8000,39.761,24.5244,24.5244,0.000000,0
14.8500,43.789,24.5244,24.5244,0.000000,0
14.9000,51.514,27.3442,27.3442,0.000000,0
14.9500,55.535,27.3442,27.3442,0.000000,0
15.0000,42.376,22.7042,22.7042,0.000000,0
15.0500,35.251,22.7042,22.7042,0.000000,0
15.1000,33.708,21.2287,21.2287,0.000000,0
15.1500,35.607,21.2287,21.2287,0.000000,0
15.2000,77.131,20.2738,20.2738,0.000000,0
15.2500,37.446,20.2738,20.2738,0.000000,0
15.3000,35.816,18.9241,18.9241,0.000000,0
15.3500,39.591,18.9241,18.9241,0.000000,0
15.4000,42.602,29.0611,29.0611,0.000000,0
15.4500,35.177,29.0611,29.0611,0.000000,0
15.5000,42.408,24.5022,24.5022,0.000000,0
15.5500,41.800,24.5022,24.5022,0.000000,0
15.6000,45.790,21.0260,21.0260,0.000000,0
15.6500,38.552,21.0260,21.0260,0.000000,0
15.7000,57.373,23.8620,23.8620,0.000000,0
15.7500,39.307,23.8620,23.8620,0.000000,0
15.8000,43.541,29.1258,29.1258,0.000000,0
15.8500,51.523,29.1258,29.1258,0.000000,0
15.9000,55.357,32.5732,32.5732,0.000000,0
15.9500,42.642,32.5732,32.5732,0.000000,0
16.0000,45.262,23.5879,23.5879,0.000000,0
16.0500,43.067,23.5879,23.5879,0.000000,0
16.1000,47.483,23.7687,23.7687,0.000000,0
16.1500,39.744,23.7687,23.7687,0.000000,0
16.2000,38.006,26.0204,26.0204,0.000000,0
16.2500,41.200,26.0204,26.0204,0.000000,0
16.3000,38.200,17.2809,17.2809,0.000000,0
16.3500,42.175,17.2809,17.2809,0.000000,0
16.4000,33.654,24.7667,24.7667,0.000000,0
16.4500,38.751,24.7667,24.7667,0.000000,0
16.5000,36.421,28.1744,28.1744,0.000000,0
16.5500,44.503,28.1744,28.1744,0.000000,0
16.6000,42.664,20.6700,20.6700,0.000000,0
16.6500,34.835,20.6700,20.6700,0.000000,0
16.7000,43.132,20.1193,20.1193,0.000000,0
16.7500,36.412,20.1193,20.1193,0.000000,0
16.8000,60.154,22.6755,22.6755,0.000000,0
16.8500,48.034,22.6755,22.6755,0.000000,0
16.9000,41.209,22.5291,22.5291,0.000000,0
16.9500,44.742,22.5291,22.5291,0.000000,0
17.0000,42.735,32.1767,32.1767,0.000000,0
17.0500,44.704,32.1767,32.1767,0.000000,0
17.1000,38.473,27.1473,27.1473,0.000000,0
17.1500,41.942,27.1473,27.1473,0.000000,0
17.2000,44.073,27.5579,27.5579,0.000000,0
17.2500,38.163,27.5579,27.5579,0.000000,0
17.3000,68.018,28.4692,28.4692,0.000000,0
17.3500,86.902,28.4692,28.4692,0.000000,0
17.4000,56.928,22.4198,22.4198,0.000000,0
17.4500,72.721,22.4198,22.4198,0.000000,0
17.5000,33.463,25.5660,25.5660,0.000000,0
17.5500,41.717,25.5660,25.5660,0.000000,0
17.6000,50.142,28.8439,28.8439,0.000000,0
17.6500,37.532,28.8439,28.8439,0.000000,0
17.7000,40.411,26.7997,26.7997,0.000000,0
17.7500,38.450,26.7997,26.7997,0.000000,0
17.8000,42.354,25.4134,25.4134,0.000000,0
17.8500,34.966,25.4134,25.4134,0.000000,0
17.9000,37.416,29.7838,29.7838,0.000000,0
17.9500,47.131,29.7838,29.7838,0.000000,0
18.0000,39.498,22.3972,22.3972,0.000000,0
18.0500,37.737,22.3972,22.3972,0.000000,0
18.1000,52.039,23.5932,23.5932,0.000000,0
18.1500,33.836,23.5932,23.5932,0.000000,0
18.2000,64.274,27.2072,27.2072,0.000000,0
18.2500,40.185,27.2072,27.2072,0.000000,0
18.3000,44.220,26.4701,26.4701,0.000000,0
18.3500,52.475,26.4701,26.4701,0.000000,0
18.4000,45.613,28.9496,28.9496,0.000000,0
18.4500,49.366,28.9496,28.9496,0.000000,0
18.5000,47.131,26.8378,26.8378,0.000000,0
18.5500,50.484,26.8378,26.8378,0.000000,0
18.6000,43.601,29.0277,29.0277,0.000000,0
18.6500,35.668,29.0277,29.0277,0.000000,0
18.7000,33.822,23.4282,23.4282,0.000000,0
18.7500,42.780,23.4282,23.4282,0.000000,0
18.8000,55.402,20.7767,20.7767,0.000000,0
18.8500,54.405,20.7767,20.7767,0.000000,0
18.9000,51.711,26.5199,26.5199,0.000000,0
18.9500,54.744,26.5199,26.5199,0.000000,0
19.0000,53.191,33.0942,33.0942,0.000000,0
19.0500,50.508,33.0942,33.0942,0.000000,0
19.1000,54.086,20.8946,20.8946,0.000000,0
19.1500,42.436,20.8946,20.8946,0.000000,0
19.2000,45.615,25.5685,25.5685,0.000000,0
19.2500,64.498,25.5685,25.5685,0.000000,0
19.3000,41.467,34.2412,34.2412,0.000000,0
19.3500,44.309,34.2412,34.2412,0.000000,0
19.4000,42.892,33.2877,33.2877,0.000000,0
19.4500,45.100,33.2877,33.2877,0.000000,0
19.5000,66.561,26.9850,26.9850,0.000000,0
19.5500,42.182,26.9850,26.9850,0.000000,0
19.6000,45.486,37.3182,37.3182,0.000000,0
19.6500,42.508,37.3182,37.3182,0.000000,0
19.7000,40.465,30.1577,30.1577,0.000000,0
19.7500,54.980,30.1577,30.1577,0.000000,0
19.8000,64.067,27.6679,27.6679,0.000000,0
19.8500,39.998,27.6679,27.6679,0.000000,0
19.9000,53.627,27.7009,27.7009,0.000000,0
19.9500,51.673,27.7009,27.7009,0.000000,0
20.0000,45.048,29.0373,29.0373,0.000000,0
20.0500,43.121,29.0373,29.0373,0.000000,0
20.1000,51.516,41.6304,41.6304,0.000000,0
20.1500,44.790,41.6304,41.6304,0.000000,0
20.2000,64.496,43.9221,43.9221,0.000000,0
20.2500,45.498,43.9221,43.9221,0.000000,0
20.3000,33.914,49.4500,49.4500,0.000000,0
20.3500,53.373,49.4500,49.4500,0.000000,0
20.4000,55.481,48.4347,48.4347,0.000000,0
20.4500,38.511,48.4347,48.4347,0.000000,0
20.5000,51.802,43.8165,43.8165,0.000000,0
20.5500,34.758,43.8165,43.8165,0.000000,0
20.6000,47.895,44.2675,44.2675,0.000000,0
20.6500,41.205,44.2675,44.2675,0.000000,0
20.7000,49.069,41.2745,41.2745,0.000000,0
20.7500,46.833,41.2745,41.2745,0.000000,0
20.8000,45.852,46.6816,46.6816,0.000000,0
20.8500,43.725,46.6816,46.6816,0.000000,0
20.9000,47.286,39.3357,39.3357,0.000000,0
20.9500,39.065,39.3357,39.3357,0.000000,0
21.0000,41.648,50.6627,50.6627,0.000000,0
21.0500,35.573,50.6627,50.6627,0.000000,0
21.1000,43.576,43.1718,43.1718,0.000000,0
21.1500,42.425,43.1718,43.1718,0.000000,0
21.2000,50.640,48.4039,48.4039,0.000000,0
21.2500,37.907,48.4039,48.4039,0.000000,0
21.3000,46.253,49.3388,49.3388,0.000000,0
21.3500,39.758,49.3388,49.3388,0.000000,0
21.4000,47.314,48.2302,48.2302,0.000000,0
21.4500,40.118,48.2302,48.2302,0.000000,0
21.5000,48.752,58.7987,58.7987,0.000000,0
21.5500,42.377,58.7987,58.7987,0.000000,0
21.6000,54.694,49.6718,49.6718,0.000000,0
21.6500,53.837,49.6718,49.6718,0.000000,0
21.7000,41.695,57.1073,57.1073,0.000000,0
21.7500,44.434,57.1073,57.1073,0.000000,0
21.8000,53.069,51.0280,51.0280,0.000000,0
21.8500,40.676,51.0280,51.0280,0.000000,0
21.9000,33.770,57.3326,57.3326,0.000000,0
21.9500,41.803,57.3326,57.3326,0.000000,0
22.0000,45.405,57.8877,57.8877,0.000000,0
22.0500,42.928,57.8877,57.8877,0.000000,0
22.1000,40.341,68.3602,68.3602,0.000000,0
22.1500,44.500,68.3602,68.3602,0.000000,0
22.2000,42.775,59.7548,59.7548,0.000000,0
22.2500,45.763,59.7548,59.7548,0.000000,0
22.3000,43.473,59.5506,59.5506,0.000000,0
22.3500,41.334,59.5506,59.5506,0.000000,0
22.4000,50.043,57.0033,57.0033,0.000000,0
22.4500,38.676,57.0033,57.0033,0.000000,0
22.5000,47.043,53.5754,53.5754,0.000000,0
22.5500,34.208,53.5754,53.5754,0.000000,0
22.6000,36.881,65.0316,65.0316,0.000000,0
22.6500,34.992,65.0316,65.0316,0.000000,0
22.7000,65.652,61.3358,61.3358,0.000000,0
22.7500,42.705,61.3358,61.3358,0.000000,0
22.8000,45.975,64.5472,64.5472,0.000000,0
22.8500,38.642,64.5472,64.5472,0.000000,0
22.9000,40.903,80.9791,80.9791,0.000000,0
22.9500,34.536,80.9791,80.9791,0.000000,0
23.0000,37.723,72.0173,72.0173,0.000000,0
23.0500,72.184,72.0173,72.0173,0.000000,0
23.1000,44.509,89.8409,89.8409,0.000000,0
23.1500,46.841,89.8409,89.8409,0.000000,0
23.2000,60.820,92.1733,92.1733,0.000000,0
23.2500,54.446,92.1733,92.1733,0.000000,0
23.3000,41.768,98.8784,98.8784,0.000000,0
23.3500,44.525,98.8784,98.8784,0.000000,0
23.4000,43.432,54.4062,54.4062,0.000000,0
23.4500,45.650,54.4062,54.4062,0.000000,0
23.5000,39.127,61.4793,61.4793,0.000000,0
23.5500,47.788,61.4793,61.4793,0.000000,0
23.6000,40.382,73.0101,73.0101,0.000000,0
23.6500,44.026,73.0101,73.0101,0.000000,0
23.7000,36.181,107.7100,107.7100,0.000000,0
23.7500,34.317,107.7100,107.7100,0.000000,0
23.8000,43.299,91.0004,91.0004,0.000000,0
23.8500,34.802,91.0004,91.0004,0.000000,0
23.9000,43.695,71.5378,71.5378,0.000000,0
23.9500,52.044,71.5378,71.5378,0.000000,0
24.0000,34.116,64.2752,64.2752,0.000000,0
24.0500,59.647,64.2752,64.2752,0.000000,0
24.1000,41.298,85.3171,85.3171,0.000000,0
24.1500,55.410,85.3171,85.3171,0.000000,0
24.2000,43.124,114.5927,114.5927,0.000000,0
24.2500,34.825,114.5927,114.5927,0.000000,0
24.3000,39.331,119.7220,119.7220,0.000000,0
24.3500,47.674,119.7220,119.7220,0.000000,0
24.4000,40.454,110.0801,110.0801,0.000000,0
24.4500,37.824,110.0801,110.0801,0.000000,0
24.5000,47.260,85.9675,85.9675,0.000000,0
24.5500,32.121,85.9675,85.9675,0.000000,0
24.6000,47.568,94.7555,94.7555,0.000000,0
24.6500,56.213,94.7555,94.7555,0.000000,0
24.7000,49.505,67.6941,67.6941,0.000000,0
24.7500,36.801,67.6941,67.6941,0.000000,0
24.8000,40.374,89.5470,89.5470,0.000000,0
24.8500,38.561,89.5470,89.5470,0.000000,0
24.9000,35.334,66.9500,66.9500,0.000000,0
24.9500,34.293,66.9500,66.9500,0.000000,0
25.0000,37.494,90.8952,90.8952,0.000000,0
25.0500,35.491,90.8952,90.8952,0.000000,0
25.1000,38.162,101.7139,101.7139,0.000000,0
25.1500,45.880,101.7139,101.7139,0.000000,0
25.2000,33.556,90.7361,90.7361,0.000000,0
25.2500,38.420,90.7361,90.7361,0.000000,0
25.3000,36.138,83.8587,83.8587,0.000000,0
25.3500,34.566,83.8587,83.8587,0.000000,0
25.4000,42.765,94.2985,94.2985,0.000000,0
25.4500,50.623,94.2985,94.2985,0.000000,0
25.5000,33.234,106.2471,106.2471,0.000000,0
25.5500,42.720,106.2471,106.2471,0.000000,0
25.6000,34.463,85.4703,85.4703,0.000000,0
25.6500,42.721,85.4703,85.4703,0.000000,0
25.7000,36.312,91.7521,91.7521,0.000000,0
25.7500,33.710,91.7521,91.7521,0.000000,0
25.8000,37.045,45.8639,45.8639,0.000000,0
25.8500,35.120,45.8639,45.8639,0.000000,0
25.9000,43.821,0.0000,0.0000,0.000000,0
25.9500,37.483,0.0000,0.0000,0.000000,0
26.0000,35.106,26.8871,26.8871,0.000000,0
26.0500,43.495,26.8871,26.8871,0.000000,0
26.1000,36.742,75.3479,75.3479,0.000000,0
26.1500,34.134,75.3479,75.3479,0.000000,0
26.2000,42.714,50.5429,50.5429,0.000000,0
26.2500,34.836,50.5429,50.5429,0.000000,0
26.3000,43.352,73.6098,73.6098,0.000000,0
26.3500,36.573,73.6098,73.6098,0.000000,0
26.4000,35.207,45.2478,45.2478,0.000000,0
26.4500,43.695,45.2478,45.2478,0.000000,0
26.5000,52.281,53.7004,53.7004,0.000000,0
26.5500,120.854,53.7004,53.7004,0.000000,0
26.6000,81.166,58.5193,58.5193,0.000000,0
26.6500,42.194,58.5193,58.5193,0.000000,0
26.7000,61.065,21.9076,21.9076,0.000000,0
