t_s,rtt_ms,capacity_mbps,cubic_goodput_mbps,loss_p,reconfig
2.7000,60.438,33.6983,33.6983,0.000000,0
2.7500,59.208,33.6983,33.6983,0.000000,0
2.8000,72.268,44.4852,44.4852,0.000000,0
2.8500,60.433,44.4852,44.4852,0.000000,0
2.9000,57.998,42.9156,42.9156,0.000000,0
2.9500,72.171,42.9156,42.9156,0.000000,0
3.0000,59.723,43.0353,43.0353,0.000000,0
3.0500,67.563,43.0353,43.0353,0.000000,0
3.1000,60.557,50.9796,50.9796,0.000000,0
3.1500,69.385,50.9796,50.9796,0.000000,0
3.2000,61.949,65.5074,65.5074,0.000000,0
3.2500,59.774,65.5074,65.5074,0.000000,0
3.3000,69.084,51.1096,51.1096,0.000000,0
3.3500,61.854,51.1096,51.1096,0.000000,0
3.4000,70.122,50.9137,50.9137,0.000000,0
3.4500,68.370,50.9137,50.9137,0.000000,0
3.5000,61.120,55.1815,55.1815,0.000000,0
3.5500,79.718,55.1815,55.1815,0.000000,0
3.6000,61.717,62.3544,62.3544,0.000000,0
3.6500,64.695,62.3544,62.3544,0.000000,0
3.7000,57.965,62.2320,62.2320,0.000000,0
3.7500,56.847,62.2320,62.2320,0.000000,0
3.8000,59.663,96.5495,96.5495,0.000000,0
3.8500,57.205,96.5495,96.5495,0.000000,0
3.9000,55.738,44.4924,44.4924,0.000000,0
3.9500,59.551,44.4924,44.4924,0.000000,0
4.0000,57.132,88.6458,88.6458,0.000000,0
4.0500,65.178,88.6458,88.6458,0.000000,0
4.1000,56.946,56.6228,56.6228,0.000000,0
4.1500,67.366,56.6228,56.6228,0.000000,0
4.2000,60.160,51.3669,51.3669,0.000000,0
4.2500,57.543,51.3669,51.3669,0.000000,0
4.3000,55.650,59.5489,59.5489,0.000000,0
4.3500,64.849,59.5489,59.5489,0.000000,0
4.4000,57.056,23.9650,23.9650,0.000000,0
4.4500,70.691,23.9650,23.9650,0.000000,0
4.5000,74.782,72.1221,72.1221,0.000000,0
4.5500,56.032,72.1221,72.1221,0.000000,0
4.6000,69.751,36.1793,36.1793,0.000000,0
4.6500,57.039,36.1793,36.1793,0.000000,0
4.7000,65.758,45.0592,45.0592,0.000000,0
4.7500,58.970,45.0592,45.0592,0.000000,0
4.8000,56.308,38.0738,38.0738,0.000000,0
4.8500,65.682,38.0738,38.0738,0.000000,0
4.9000,58.483,42.6799,42.6799,0.000000,0
4.9500,55.525,42.6799,42.6799,0.000000,0
5.0000,59.682,44.9595,44.9595,0.000000,0
5.0500,63.592,44.9595,44.9595,0.000000,0
5.1000,54.391,47.4028,47.4028,0.000000,0
5.1500,64.693,47.4028,47.4028,0.000000,0
5.2000,72.825,33.4544,33.4544,0.000000,0
5.2500,60.268,33.4544,33.4544,0.000000,0
5.3000,73.947,28.6338,28.6338,0.000000,0
5.3500,56.177,28.6338,28.6338,0.000000,0
5.4000,59.990,39.7258,39.7258,0.000000,0
5.4500,62.381,39.7258,39.7258,0.000000,0
5.5000,65.954,22.6425,22.6425,0.000000,0
5.5500,58.092,22.6425,22.6425,0.000000,0
5.6000,57.459,22.9790,22.9790,0.000000,0
5.6500,60.519,22.9790,22.9790,0.000000,0
5.7000,58.099,23.8797,23.8797,0.000000,0
5.7500,56.616,23.8797,23.8797,0.000000,0
5.8000,55.036,23.0903,23.0903,0.000000,0
5.8500,57.998,23.0903,23.0903,0.000000,0
5.9000,61.560,24.7803,24.7803,0.000000,0
5.9500,58.870,24.7803,24.7803,0.000000,0
6.0000,57.166,27.4387,27.4387,0.000000,0
6.0500,60.539,27.4387,27.4387,0.000000,0
6.1000,58.783,28.7031,28.7031,0.000000,0
6.1500,55.456,28.7031,28.7031,0.000000,0
6.2000,64.757,21.8675,21.8675,0.000000,0
6.2500,57.829,21.8675,21.8675,0.000000,0
6.3000,66.561,23.7754,23.7754,0.000000,0
6.3500,58.825,23.7754,23.7754,0.000000,0
6.4000,57.179,27.2512,27.2512,0.000000,0
6.4500,60.800,27.2512,27.2512,0.000000,0
6.5000,79.744,24.6753,24.6753,0.000000,0
6.5500,61.542,24.6753,24.6753,0.000000,0
6.6000,59.270,23.5928,23.5928,0.000000,0
6.6500,69.155,23.5928,23.5928,0.000000,0
6.7000,61.609,30.0394,30.0394,0.000000,0
6.7500,58.820,30.0394,30.0394,0.000000,0
6.8000,73.798,24.3766,24.3766,0.000000,0
6.8500,60.158,24.3766,24.3766,0.000000,0
6.9000,57.677,35.4722,35.4722,0.000000,0
6.9500,61.734,35.4722,35.4722,0.000000,0
7.0000,70.175,23.5851,23.5851,0.000000,0
7.0500,58.043,23.5851,23.5851,0.000000,0
7.1000,55.841,28.4991,28.4991,0.000000,0
7.1500,68.452,28.4991,28.4991,0.000000,0
7.2000,77.248,30.0728,30.0728,0.000000,0
7.2500,70.402,30.0728,30.0728,0.000000,0
7.3000,69.478,24.6247,24.6247,0.000000,0
7.3500,61.235,24.6247,24.6247,0.000000,0
7.4000,65.756,31.0021,31.0021,0.000000,0
7.4500,83.490,31.0021,31.0021,0.000000,0
7.5000,55.180,33.6620,33.6620,0.000000,0
7.5500,57.562,33.6620,33.6620,0.000000,0
7.6000,56.605,31.2252,31.2252,0.000000,0
7.6500,59.985,31.2252,31.2252,0.000000,0
7.7000,63.687,30.7315,30.7315,0.000000,0
7.7500,60.503,30.7315,30.7315,0.000000,0
7.8000,69.845,27.6255,27.6255,0.000000,0
7.8500,57.474,27.6255,27.6255,0.000000,0
7.9000,54.589,28.9183,28.9183,0.000000,0
7.9500,57.985,28.9183,28.9183,0.000000,0
8.0000,56.990,32.4267,32.4267,0.000000,0
8.0500,55.089,32.4267,32.4267,0.000000,0
8.1000,63.875,31.1256,31.1256,0.000000,0
8.1500,66.550,31.1256,31.1256,0.000000,0
8.2000,63.816,25.3978,25.3978,0.000000,0
8.2500,57.381,25.3978,25.3978,0.000000,0
8.3000,59.839,33.8136,33.8136,0.000000,0
8.3500,69.891,33.8136,33.8136,0.000000,0
8.4000,62.401,28.3864,28.3864,0.000000,0
8.4500,59.510,28.3864,28.3864,0.000000,0
8.5000,63.277,22.1290,22.1290,0.000000,0
8.5500,62.084,22.1290,22.1290,0.000000,0
8.6000,54.658,20.4441,20.4441,0.000000,0
8.6500,57.498,20.4441,20.4441,0.000000,0
8.7000,66.251,31.2277,31.2277,0.000000,0
8.7500,69.018,31.2277,31.2277,0.000000,0
8.8000,61.038,25.9062,25.9062,0.000000,0
8.8500,60.371,25.9062,25.9062,0.000000,0
8.9000,69.295,29.8202,29.8202,0.000000,0
8.9500,66.476,29.8202,29.8202,0.000000,0
9.0000,54.668,32.7994,32.7994,0.000000,0
9.0500,57.007,32.7994,32.7994,0.000000,0
9.1000,54.788,31.3848,31.3848,0.000000,0
9.1500,64.471,31.3848,31.3848,0.000000,0
9.2000,57.396,27.3827,27.3827,0.000000,0
9.2500,55.465,27.3827,27.3827,0.000000,0
9.3000,63.737,30.3803,30.3803,0.000000,0
9.3500,56.084,30.3803,30.3803,0.000000,0
9.4000,76.085,34.4135,34.4135,0.000000,0
9.4500,68.379,34.4135,34.4135,0.000000,0
9.5000,61.586,24.5560,24.5560,0.000000,0
9.5500,69.493,24.5560,24.5560,0.000000,0
9.6000,68.204,35.9356,35.9356,0.000000,0
9.6500,70.410,35.9356,35.9356,0.000000,0
9.7000,63.265,28.4062,28.4062,0.000000,0
9.7500,71.819,28.4062,28.4062,0.000000,0
9.8000,54.987,21.7378,21.7378,0.000000,0
9.8500,63.390,21.7378,21.7378,0.000000,0
9.9000,55.359,30.0761,30.0761,0.000000,0
9.9500,58.290,30.0761,30.0761,0.000000,0
10.0000,57.312,26.3064,26.3064,0.000000,0
10.0500,54.403,26.3064,26.3064,0.000000,0
10.1000,74.704,31.7966,31.7966,0.000000,0
10.1500,67.339,31.7966,31.7966,0.000000,0
10.2000,59.312,26.8303,26.8303,0.000000,0
10.2500,57.975,26.8303,26.8303,0.000000,0
10.3000,59.622,27.9361,27.9361,0.000000,0
10.3500,59.060,27.9361,27.9361,0.000000,0
10.4000,57.232,0.0000,0.0000,0.000000,0
10.4500,60.437,0.0000,0.0000,0.000000,0
10.5000,57.999,37.6715,37.6715,0.000000,0
10.5500,61.502,37.6715,37.6715,0.000000,0
10.6000,70.456,19.0358,19.0358,0.000000,0
10.6500,61.477,19.0358,19.0358,0.000000,0
10.7000,61.085,23.1533,23.1533,0.000000,0
10.7500,70.142,23.1533,23.1533,0.000000,0
10.8000,71.701,27.1221,27.1221,0.000000,0
10.8500,59.821,27.1221,27.1221,0.000000,0
10.9000,57.822,21.1370,21.1370,0.000000,0
10.9500,61.183,21.1370,21.1370,0.000000,0
11.0000,70.451,16.8974,16.8974,0.000000,0
11.0500,62.378,16.8974,16.8974,0.000000,0
11.1000,61.128,23.4730,23.4730,0.000000,0
11.1500,63.762,23.4730,23.4730,0.000000,0
11.2000,55.790,23.4964,23.4964,0.000000,0
11.2500,54.491,23.4964,23.4964,0.000000,0
11.3000,57.865,25.4584,25.4584,0.000000,0
11.3500,149.085,25.4584,25.4584,0.000000,0
11.4000,109.057,19.3714,19.3714,0.000000,0
11.4500,109.057,19.3714,19.3714,0.000000,0
11.5000,52.386,21.5686,21.5686,0.000000,0
11.5500,39.764,21.5686,21.5686,0.000000,0
11.6000,53.035,25.6204,25.6204,0.000000,0
11.6500,78.429,25.6204,25.6204,0.000000,0
11.7000,54.648,17.3459,17.3459,0.000000,0
11.7500,47.063,17.3459,17.3459,0.000000,0
11.8000,50.551,18.5856,18.5856,0.000000,0
11.8500,47.380,18.5856,18.5856,0.000000,0
11.9000,56.830,17.2941,17.2941,0.000000,0
11.9500,87.271,17.2941,17.2941,0.000000,0
12.0000,111.856,20.5422,20.5422,0.000000,0
12.0500,93.500,20.5422,20.5422,0.000000,0
12.1000,70.569,21.5136,21.5136,0.000000,0
12.1500,62.918,21.5136,21.5136,0.000000,0
12.2000,72.829,13.0658,13.0658,0.000000,0
12.2500,59.398,13.0658,13.0658,0.000000,0
12.3000,48.500,15.9345,15.9345,0.000000,0
12.3500,54.009,15.9345,15.9345,0.000000,0
12.4000,52.188,13.6151,13.6151,0.000000,0
12.4500,58.616,13.6151,13.6151,0.000000,0
12.5000,50.614,11.6888,11.6888,0.000000,0
12.5500,42.805,11.6888,11.6888,0.000000,0
12.6000,51.319,13.2913,13.2913,0.000000,0
12.6500,70.414,13.2913,13.2913,0.000000,0
12.7000,41.005,15.0939,15.0939,0.000000,0
12.7500,39.137,15.0939,15.0939,0.000000,0
12.8000,53.149,12.8416,12.8416,0.000000,0
12.8500,78.665,12.8416,12.8416,0.000000,0
12.9000,53.880,13.7415,13.7415,0.000000,0
12.9500,74.309,13.7415,13.7415,0.000000,0
13.0000,55.879,14.6837,14.6837,0.000000,0
13.0500,50.891,14.6837,14.6837,0.000000,0
13.1000,57.820,8.3349,8.3349,0.000000,0
13.1500,50.026,8.3349,8.3349,0.000000,0
13.2000,48.768,12.6944,12.6944,0.000000,0
13.2500,68.682,12.6944,12.6944,0.000000,0
13.3000,59.728,14.7557,14.7557,0.000000,0
13.3500,60.138,14.7557,14.7557,0.000000,0
13.4000,56.580,6.0824,6.0824,0.000000,0
13.4500,58.949,6.0824,6.0824,0.000000,0
13.5000,50.100,15.0944,15.0944,0.000000,0
13.5500,51.615,15.0944,15.0944,0.000000,0
13.6000,57.870,9.4832,9.4832,0.000000,0
13.6500,45.260,9.4832,9.4832,0.000000,0
13.7000,43.609,11.3708,11.3708,0.000000,0
13.7500,53.212,11.3708,11.3708,0.000000,0
13.8000,46.532,9.3332,9.3332,0.000000,0
13.8500,48.639,9.3332,9.3332,0.000000,0
13.9000,51.484,9.6865,9.6865,0.000000,0
13.9500,50.411,9.6865,9.6865,0.000000,0
14.0000,75.162,11.9396,11.9396,0.000000,0
14.0500,45.591,11.9396,11.9396,0.000000,0
14.1000,86.766,8.5559,8.5559,0.000000,0
14.1500,58.716,8.5559,8.5559,0.000000,0
14.2000,67.589,11.7466,11.7466,0.000000,0
14.2500,53.736,11.7466,11.7466,0.000000,0
14.3000,52.887,12.2827,12.2827,0.000000,0
14.3500,56.339,12.2827,12.2827,0.000000,0
14.4000,59.435,12.2457,12.2457,0.000000,0
14.4500,40.721,12.2457,12.2457,0.000000,0
14.5000,38.320,7.4349,7.4349,0.000000,0
14.5500,46.379,7.4349,7.4349,0.000000,0
14.6000,45.803,12.8411,12.8411,0.000000,0
14.6500,64.341,12.8411,12.8411,0.000000,0
14.7000,41.656,14.1194,14.1194,0.000000,0
14.7500,65.290,14.1194,14.1194,0.000000,0
14.8000,42.615,8.6480,8.6480,0.000000,0
14.8500,44.314,8.6480,8.6480,0.000000,0
14.9000,64.950,11.7157,11.7157,0.000000,0
14.9500,51.379,11.7157,11.7157,0.000000,0
15.0000,44.262,11.0386,11.0386,0.000000,0
15.0500,41.455,11.0386,11.0386,0.000000,0
15.1000,51.424,11.1817,11.1817,0.000000,0
15.1500,44.833,11.1817,11.1817,0.000000,0
15.2000,59.794,12.4700,12.4700,0.000000,0
15.2500,46.710,12.4700,12.4700,0.000000,0
15.3000,49.717,13.3280,13.3280,0.000000,0
15.3500,47.035,13.3280,13.3280,0.000000,0
15.4000,45.625,6.7391,6.7391,0.000000,0
15.4500,42.907,6.7391,6.7391,0.000000,0
15.5000,41.226,9.6867,9.6867,0.000000,0
15.5500,52.116,9.6867,9.6867,0.000000,0
15.6000,64.727,11.4899,11.4899,0.000000,0
15.6500,51.042,11.4899,11.4899,0.000000,0
15.7000,44.026,12.3900,12.3900,0.000000,0
15.7500,41.485,12.3900,12.3900,0.000000,0
15.8000,51.309,9.1249,9.1249,0.000000,0
15.8500,43.864,9.1249,9.1249,0.000000,0
15.9000,52.599,12.0521,12.0521,0.000000,0
15.9500,56.138,12.0521,12.0521,0.000000,0
16.0000,64.685,11.9421,11.9421,0.000000,0
16.0500,71.194,11.9421,11.9421,0.000000,0
16.1000,50.516,10.8108,10.8108,0.000000,0
16.1500,49.127,10.8108,10.8108,0.000000,0
16.2000,63.761,7.5469,7.5469,0.000000,0
16.2500,53.782,7.5469,7.5469,0.000000,0
16.3000,57.333,8.2225,8.2225,0.000000,0
16.3500,44.878,8.2225,8.2225,0.000000,0
16.4000,46.853,8.3354,8.3354,0.000000,0
16.4500,61.541,8.3354,8.3354,0.000000,0
16.5000,70.748,8.5615,8.5615,0.000000,0
16.5500,42.372,8.5615,8.5615,0.000000,0
16.6000,45.966,7.8838,7.8838,0.000000,0
16.6500,53.546,7.8838,7.8838,0.000000,0
16.7000,46.516,7.9099,7.9099,0.000000,0
16.7500,39.403,7.9099,7.9099,0.000000,0
16.8000,42.170,7.8811,7.8811,0.000000,0
16.8500,46.179,7.8811,7.8811,0.000000,0
16.9000,48.408,7.9773,7.9773,0.000000,0
16.9500,41.928,7.9773,7.9773,0.000000,0
17.0000,49.726,8.2223,8.2223,0.000000,0
17.0500,48.002,8.2223,8.2223,0.000000,0
17.1000,41.763,6.8708,6.8708,0.000000,0
17.1500,40.674,6.8708,6.8708,0.000000,0
17.2000,43.378,9.0114,9.0114,0.000000,0
17.2500,50.593,9.0114,9.0114,0.000000,0
17.3000,53.754,7.0960,7.0960,0.000000,0
17.3500,52.779,7.0960,7.0960,0.000000,0
17.4000,45.414,7.2100,7.2100,0.000000,0
17.4500,53.784,7.2100,7.2100,0.000000,0
17.5000,46.288,11.0564,11.0564,0.000000,0
17.5500,55.358,11.0564,11.0564,0.000000,0
17.6000,52.423,10.8190,10.8190,0.000000,0
17.6500,46.862,10.8190,10.8190,0.000000,0
17.7000,54.310,6.3112,6.3112,0.000000,0
17.7500,41.089,6.3112,6.3112,0.000000,0
17.8000,61.818,5.6312,5.6312,0.000000,0
17.8500,48.165,5.6312,5.6312,0.000000,0
17.9000,60.468,0.0000,0.0000,0.000000,0
17.9500,82.629,0.0000,0.0000,0.000000,0
18.0000,58.645,10.1530,10.1530,0.000000,0
18.0500,58.963,10.1530,10.1530,0.000000,0
18.1000,53.930,0.4492,0.4492,0.000000,0
18.1500,63.107,0.4492,0.4492,0.000000,0
18.2000,45.992,1.0165,1.0165,0.000000,0
18.2500,71.549,1.0165,1.0165,0.000000,0
18.3000,52.437,0.0000,0.0000,0.000000,0
18.3500,52.008,0.0000,0.0000,0.000000,0
18.4000,91.123,0.2247,0.2247,0.000000,0
18.4500,68.654,0.2247,0.2247,0.000000,0
18.5000,55.655,9.4614,9.4614,0.000000,0
18.5500,48.290,9.4614,9.4614,0.000000,0
18.6000,42.665,0.4516,0.4516,0.000000,0
18.6500,59.954,0.4516,0.4516,0.000000,0
18.7000,46.808,3.4921,3.4921,0.000000,0
18.7500,123.190,3.4921,3.4921,0.000000,0
18.8000,164.577,0.2248,0.2248,0.000000,0
18.8500,172.418,0.2248,0.2248,0.000000,0
18.9000,132.333,1.3523,1.3523,0.000000,0
18.9500,83.168,1.3523,1.3523,0.000000,0
19.0000,45.740,0.0000,0.0000,0.000000,0
19.0500,163.324,0.0000,0.0000,0.000000,0
19.1000,260.786,0.0000,0.0000,0.000000,0
19.1500,227.548,0.0000,0.0000,0.000000,0
19.2000,197.821,0.6752,0.6752,0.000000,0
19.2500,170.974,0.6752,0.6752,0.000000,0
19.3000,160.952,0.9009,0.9009,0.000000,0
19.3500,143.117,0.9009,0.9009,0.000000,0
19.4000,103.723,3.3883,3.3883,0.000000,0
19.4500,74.919,3.3883,3.3883,0.000000,0
19.5000,196.153,3.1550,3.1550,0.000000,0
19.5500,235.552,3.1550,3.1550,0.000000,0
19.6000,240.153,3.2661,3.2661,0.000000,0
19.6500,249.926,3.2661,3.2661,0.000000,0
19.7000,246.731,3.1540,3.1540,0.000000,0
19.7500,239.515,3.1540,3.1540,0.000000,0
19.8000,232.919,2.1401,2.1401,0.000000,0
19.8500,221.937,2.1401,2.1401,0.000000,0
19.9000,222.477,2.3671,2.3671,0.000000,0
19.9500,205.296,2.3671,2.3671,0.000000,0
20.0000,210.422,3.2653,3.2653,0.000000,0
20.0500,222.551,3.2653,3.2653,0.000000,0
20.1000,219.748,2.3656,2.3656,0.000000,0
20.1500,201.231,2.3656,2.3656,0.000000,0
20.2000,200.685,1.9147,1.9147,0.000000,0
20.2500,199.953,1.9147,1.9147,0.000000,0
20.3000,180.710,2.9251,2.9251,0.000000,0
20.3500,158.719,2.9251,2.9251,0.000000,0
20.4000,141.393,2.2555,2.2555,0.000000,0
20.4500,114.955,2.2555,2.2555,0.000000,0
20.5000,122.140,1.3474,1.3474,0.000000,0
20.5500,115.121,1.3474,1.3474,0.000000,0
20.6000,111.669,1.5816,1.5816,0.000000,0
20.6500,119.840,1.5816,1.5816,0.000000,0
20.7000,94.668,1.8026,1.8026,0.000000,0
20.7500,100.968,1.8026,1.8026,0.000000,0
20.8000,108.578,0.4504,0.4504,0.000000,0
20.8500,91.999,0.4504,0.4504,0.000000,0
20.9000,119.757,0.0000,0.0000,0.000000,0
20.9500,118.544,0.0000,0.0000,0.000000,0
21.0000,135.207,0.0000,0.0000,0.000000,0
21.0500,163.081,0.0000,0.0000,0.000000,0
21.1000,152.487,4.0565,4.0565,0.000000,0
21.1500,159.218,4.0565,4.0565,0.000000,0
21.2000,152.642,1.5769,1.5769,0.000000,0
21.2500,159.990,1.5769,1.5769,0.000000,0
21.3000,162.114,3.3800,3.3800,0.000000,0
21.3500,173.360,3.3800,3.3800,0.000000,0
21.4000,179.302,3.4917,3.4917,0.000000,0
21.4500,198.147,3.4917,3.4917,0.000000,0
21.5000,195.625,2.8147,2.8147,0.000000,0
21.5500,210.438,2.8147,2.8147,0.000000,0
21.6000,241.697,3.5953,3.5953,0.000000,0
21.6500,233.550,3.5953,3.5953,0.000000,0
21.7000,231.400,4.5056,4.5056,0.000000,0
21.7500,239.753,4.5056,4.5056,0.000000,0
21.8000,242.170,4.0677,4.0677,0.000000,0
21.8500,230.566,4.0677,4.0677,0.000000,0
21.9000,217.890,3.6043,3.6043,0.000000,0
21.9500,192.145,3.6043,3.6043,0.000000,0
22.0000,165.881,3.1543,3.1543,0.000000,0
22.0500,174.040,3.1543,3.1543,0.000000,0
22.1000,162.437,4.2805,4.2805,0.000000,0
22.1500,140.283,4.2805,4.2805,0.000000,0
22.2000,111.284,3.1536,3.1536,0.000000,0
22.2500,82.137,3.1536,3.1536,0.000000,0
22.3000,73.930,3.3786,3.3786,0.000000,0
22.3500,72.130,3.3786,3.3786,0.000000,0
22.4000,73.714,3.5939,3.5939,0.000000,0
22.4500,89.472,3.5939,3.5939,0.000000,0
22.5000,86.390,2.9379,2.9379,0.000000,0
22.5500,80.734,2.9379,2.9379,0.000000,0
22.6000,72.662,1.8015,1.8015,0.000000,0
22.6500,81.947,1.8015,1.8015,0.000000,0
22.7000,79.331,2.2515,2.2515,0.000000,0
22.7500,78.619,2.2515,2.2515,0.000000,0
22.8000,73.055,2.0234,2.0234,0.000000,0
22.8500,79.374,2.0234,2.0234,0.000000,0
22.9000,81.869,1.5768,1.5768,0.000000,0
22.9500,81.671,1.5768,1.5768,0.000000,0
23.0000,89.796,2.2599,2.2599,0.000000,0
23.0500,92.732,2.2599,2.2599,0.000000,0
23.1000,94.087,2.2517,2.2517,0.000000,0
23.1500,93.236,2.2517,2.2517,0.000000,0
23.2000,102.845,3.1542,3.1542,0.000000,0
23.2500,80.015,3.1542,3.1542,0.000000,0
23.3000,107.720,1.1233,1.1233,0.000000,0
23.3500,105.330,1.1233,1.1233,0.000000,0
23.4000,113.845,2.2597,2.2597,0.000000,0
23.4500,108.750,2.2597,2.2597,0.000000,0
23.5000,122.563,0.8995,0.8995,0.000000,0
23.5500,146.721,0.8995,0.8995,0.000000,0
23.6000,161.456,2.9249,2.9249,0.000000,0
23.6500,172.102,2.9249,2.9249,0.000000,0
23.7000,180.575,1.1297,1.1297,0.000000,0
23.7500,199.780,1.1297,1.1297,0.000000,0
23.8000,212.734,2.9288,2.9288,0.000000,0
23.8500,211.624,2.9288,2.9288,0.000000,0
23.9000,193.020,2.2512,2.2512,0.000000,0
23.9500,169.331,2.2512,2.2512,0.000000,0
24.0000,153.031,2.2539,2.2539,0.000000,0
24.0500,153.460,2.2539,2.2539,0.000000,0
24.1000,140.563,2.4709,2.4709,0.000000,0
24.1500,161.518,2.4709,2.4709,0.000000,0
24.2000,170.435,1.8080,1.8080,0.000000,0
24.2500,212.143,1.8080,1.8080,0.000000,0
24.3000,204.032,3.1528,3.1528,0.000000,0
24.3500,213.499,3.1528,3.1528,0.000000,0
24.4000,221.026,3.1452,3.1452,0.000000,0
24.4500,219.889,3.1452,3.1452,0.000000,0
24.5000,214.909,2.4863,2.4863,0.000000,0
24.5500,220.202,2.4863,2.4863,0.000000,0
24.6000,191.801,3.1540,3.1540,0.000000,0
24.6500,189.352,3.1540,3.1540,0.000000,0
24.7000,180.780,2.2468,2.2468,0.000000,0
24.7500,173.136,2.2468,2.2468,0.000000,0
24.8000,155.322,1.8011,1.8011,0.000000,0
24.8500,161.372,1.8011,1.8011,0.000000,0
24.9000,143.543,1.8023,1.8023,0.000000,0
24.9500,151.697,1.8023,1.8023,0.000000,0
25.0000,163.100,2.2590,2.2590,0.000000,0
25.0500,178.908,2.2590,2.2590,0.000000,0
25.1000,164.815,1.3488,1.3488,0.000000,0
25.1500,169.305,1.3488,1.3488,0.000000,0
25.2000,165.314,3.9514,3.9514,0.000000,0
25.2500,142.019,3.9514,3.9514,0.000000,0
25.3000,131.336,3.9330,3.9330,0.000000,0
25.3500,121.235,3.9330,3.9330,0.000000,0
25.4000,115.022,0.0000,0.0000,0.000000,0
25.4500,133.394,0.0000,0.0000,0.000000,0
25.5000,153.088,0.2260,0.2260,0.000000,0
25.5500,135.319,0.2260,0.2260,0.000000,0
25.6000,144.957,1.9151,1.9151,0.000000,0
25.6500,181.705,1.9151,1.9151,0.000000,0
25.7000,200.668,4.5043,4.5043,0.000000,0
25.7500,200.180,4.5043,4.5043,0.000000,0
25.8000,200.861,3.1549,3.1549,0.000000,0
25.8500,210.150,3.1549,3.1549,0.000000,0
25.9000,208.862,4.2790,4.2790,0.000000,0
25.9500,212.129,4.2790,4.2790,0.000000,0
26.0000,192.550,4.3946,4.3946,0.000000,0
26.0500,170.306,4.3946,4.3946,0.000000,0
26.1000,135.247,4.1541,4.1541,0.000000,0
26.1500,119.129,4.1541,4.1541,0.000000,0
26.2000,113.949,5.3120,5.3120,0.000000,0
26.2500,110.978,5.3120,5.3120,0.000000,0
26.3000,92.711,3.1539,3.1539,0.000000,0
26.3500,130.967,3.1539,3.1539,0.000000,0
26.4000,163.368,4.5050,4.5050,0.000000,0
26.4500,140.469,4.5050,4.5050,0.000000,0
26.5000,101.684,3.8176,3.8176,0.000000,0
26.5500,86.357,3.8176,3.8176,0.000000,0
26.6000,66.114,4.6328,4.6328,0.000000,0
26.6500,60.013,4.6328,4.6328,0.000000,0
26.7000,66.395,5.5190,5.5190,0.000000,0
