t_s,rtt_ms,capacity_mbps,cubic_goodput_mbps,loss_p,reconfig
14.1500,37.184,25.3851,25.3851,0.000000,0
14.2000,37.612,24.3310,24.3310,0.000000,0
14.2500,52.467,24.3310,24.3310,0.000000,0
14.3000,41.415,21.1222,21.1222,0.000000,0
14.3500,27.610,21.1222,21.1222,0.000000,0
14.4000,32.742,29.6240,29.6240,0.000000,0
14.4500,33.203,29.6240,29.6240,0.000000,0
14.5000,42.964,24.6008,24.6008,0.000000,0
14.5500,31.296,24.6008,24.6008,0.000000,0
14.6000,41.730,27.1092,27.1092,0.000000,0
14.6500,40.769,27.1092,27.1092,0.000000,0
14.7000,44.556,27.4337,27.4337,0.000000,0
14.7500,38.648,27.4337,27.4337,0.000000,0
14.8000,42.724,15.6409,15.6409,0.000000,0
14.8500,35.961,15.6409,15.6409,0.000000,0
14.9000,30.637,19.8634,19.8634,0.000000,0
14.9500,30.362,19.8634,19.8634,0.000000,0
15.0000,40.412,21.3612,21.3612,0.000000,0
15.0500,38.007,21.3612,21.3612,0.000000,0
15.1000,31.528,22.9802,22.9802,0.000000,0
15.1500,30.849,22.9802,22.9802,0.000000,0
15.2000,40.979,19.1954,19.1954,0.000000,0
15.2500,56.061,19.1954,19.1954,0.000000,0
15.3000,45.201,23.6426,23.6426,0.000000,0
15.3500,33.333,23.6426,23.6426,0.000000,0
15.4000,43.028,22.8216,22.8216,0.000000,0
15.4500,30.826,22.8216,22.8216,0.000000,0
15.5000,35.914,26.4355,26.4355,0.000000,0
15.5500,30.335,26.4355,26.4355,0.000000,0
15.6000,38.663,16.9578,16.9578,0.000000,0
15.6500,37.225,16.9578,16.9578,0.000000,0
15.7000,41.369,24.2166,24.2166,0.000000,0
15.7500,31.378,24.2166,24.2166,0.000000,0
15.8000,30.541,21.0652,21.0652,0.000000,0
15.8500,28.503,21.0652,21.0652,0.000000,0
15.9000,28.341,22.9783,22.9783,0.000000,0
15.9500,36.796,22.9783,22.9783,0.000000,0
16.0000,32.180,22.3025,22.3025,0.000000,0
16.0500,41.034,22.3025,22.3025,0.000000,0
16.1000,29.804,25.6812,25.6812,0.000000,0
16.1500,28.240,25.6812,25.6812,0.000000,0
16.2000,35.012,20.9510,20.9510,0.000000,0
16.2500,42.553,20.9510,20.9510,0.000000,0
16.3000,31.840,22.0183,22.0183,0.000000,0
16.3500,35.367,22.0183,22.0183,0.000000,0
16.4000,29.407,24.3844,24.3844,0.000000,0
16.4500,35.109,24.3844,24.3844,0.000000,0
16.5000,27.877,22.1894,22.1894,0.000000,0
16.5500,32.607,22.1894,22.1894,0.000000,0
16.6000,31.592,28.6120,28.6120,0.000000,0
16.6500,35.845,28.6120,28.6120,0.000000,0
16.7000,30.238,22.6008,22.6008,0.000000,0
16.7500,40.948,22.6008,22.6008,0.000000,0
16.8000,32.692,21.4339,21.4339,0.000000,0
16.8500,31.763,21.4339,21.4339,0.000000,0
16.9000,30.991,23.6662,23.6662,0.000000,0
16.9500,41.067,23.6662,23.6662,0.000000,0
17.0000,35.258,27.7761,27.7761,0.000000,0
17.0500,30.212,27.7761,27.7761,0.000000,0
17.1000,32.714,18.2045,18.2045,0.000000,0
17.1500,33.052,18.2045,18.2045,0.000000,0
17.2000,42.376,22.6404,22.6404,0.000000,0
17.2500,42.447,22.6404,22.6404,0.000000,0
17.3000,36.433,26.0916,26.0916,0.000000,0
17.3500,28.134,26.0916,26.0916,0.000000,0
17.4000,32.206,20.6030,20.6030,0.000000,0
17.4500,37.444,20.6030,20.6030,0.000000,0
17.5000,37.602,27.9838,27.9838,0.000000,0
17.5500,31.087,27.9838,27.9838,0.000000,0
17.6000,30.535,20.5387,20.5387,0.000000,0
17.6500,40.654,20.5387,20.5387,0.000000,0
17.7000,35.086,14.3903,14.3903,0.000000,0
17.7500,32.745,14.3903,14.3903,0.000000,0
17.8000,31.177,18.4737,18.4737,0.000000,0
17.8500,30.515,18.4737,18.4737,0.000000,0
17.9000,30.647,18.3015,18.3015,0.000000,0
17.9500,28.319,18.3015,18.3015,0.000000,0
18.0000,34.986,23.5855,23.5855,0.000000,0
18.0500,32.945,23.5855,23.5855,0.000000,0
18.1000,36.719,24.3300,24.3300,0.000000,0
18.1500,36.157,24.3300,24.3300,0.000000,0
18.2000,36.433,23.3789,23.3789,0.000000,0
18.2500,51.175,23.3789,23.3789,0.000000,0
18.3000,45.024,25.7737,25.7737,0.000000,0
18.3500,38.206,25.7737,25.7737,0.000000,0
18.4000,31.569,23.3854,23.3854,0.000000,0
18.4500,36.272,23.3854,23.3854,0.000000,0
18.5000,30.770,25.3027,25.3027,0.000000,0
18.5500,34.690,25.3027,25.3027,0.000000,0
18.6000,28.520,22.9772,22.9772,0.000000,0
18.6500,27.508,22.9772,22.9772,0.000000,0
18.7000,36.992,18.5352,18.5352,0.000000,0
18.7500,30.641,18.5352,18.5352,0.000000,0
18.8000,40.368,21.6898,21.6898,0.000000,0
18.8500,28.300,21.6898,21.6898,0.000000,0
18.9000,28.777,22.7991,22.7991,0.000000,0
18.9500,32.073,22.7991,22.7991,0.000000,0
19.0000,31.427,25.2309,25.2309,0.000000,0
19.0500,41.366,25.2309,25.2309,0.000000,0
19.1000,30.282,18.1953,18.1953,0.000000,0
19.1500,35.196,18.1953,18.1953,0.000000,0
19.2000,45.064,23.3044,23.3044,0.000000,0
19.2500,45.147,23.3044,23.3044,0.000000,0
19.3000,42.350,25.4289,25.4289,0.000000,0
19.3500,37.376,25.4289,25.4289,0.000000,0
19.4000,31.004,20.6377,20.6377,0.000000,0
19.4500,30.409,20.6377,20.6377,0.000000,0
19.5000,28.708,25.7279,25.7279,0.000000,0
19.5500,42.988,25.7279,25.7279,0.000000,0
19.6000,31.724,21.6213,21.6213,0.000000,0
19.6500,47.719,21.6213,21.6213,0.000000,0
19.7000,30.517,24.2856,24.2856,0.000000,0
19.7500,30.357,24.2856,24.2856,0.000000,0
19.8000,40.587,24.1497,24.1497,0.000000,0
19.8500,47.902,24.1497,24.1497,0.000000,0
19.9000,32.536,21.7395,21.7395,0.000000,0
19.9500,36.549,21.7395,21.7395,0.000000,0
20.0000,29.851,26.2011,26.2011,0.000000,0
20.0500,30.192,26.2011,26.2011,0.000000,0
20.1000,45.360,21.5183,21.5183,0.000000,0
20.1500,37.128,21.5183,21.5183,0.000000,0
20.2000,42.099,20.6457,20.6457,0.000000,0
20.2500,36.495,20.6457,20.6457,0.000000,0
20.3000,40.294,22.6080,22.6080,0.000000,0
20.3500,34.466,22.6080,22.6080,0.000000,0
20.4000,36.899,28.5398,28.5398,0.000000,0
20.4500,42.859,28.5398,28.5398,0.000000,0
20.5000,30.776,26.9199,26.9199,0.000000,0
20.5500,30.321,26.9199,26.9199,0.000000,0
20.6000,30.166,32.0815,32.0815,0.000000,0
20.6500,40.646,32.0815,32.0815,0.000000,0
20.7000,44.791,25.3430,25.3430,0.000000,0
20.7500,37.635,25.3430,25.3430,0.000000,0
20.8000,37.639,21.0051,21.0051,0.000000,0
20.8500,35.933,21.0051,21.0051,0.000000,0
20.9000,36.347,26.6834,26.6834,0.000000,0
20.9500,35.050,26.6834,26.6834,0.000000,0
21.0000,35.001,26.9358,26.9358,0.000000,0
21.0500,32.827,26.9358,26.9358,0.000000,0
21.1000,31.345,26.0903,26.0903,0.000000,0
21.1500,30.381,26.0903,26.0903,0.000000,0
21.2000,30.649,28.1428,28.1428,0.000000,0
21.2500,34.805,28.1428,28.1428,0.000000,0
21.3000,37.864,27.0317,27.0317,0.000000,0
21.3500,32.614,27.0317,27.0317,0.000000,0
21.4000,31.961,22.2578,22.2578,0.000000,0
21.4500,42.632,22.2578,22.2578,0.000000,0
21.5000,35.745,29.9286,29.9286,0.000000,0
21.5500,34.773,29.9286,29.9286,0.000000,0
21.6000,32.770,27.5145,27.5145,0.000000,0
21.6500,33.129,27.5145,27.5145,0.000000,0
21.7000,36.759,22.5327,22.5327,0.000000,0
21.7500,42.295,22.5327,22.5327,0.000000,0
21.8000,29.555,30.0479,30.0479,0.000000,0
21.8500,34.766,30.0479,30.0479,0.000000,0
21.9000,35.210,27.1365,27.1365,0.000000,0
21.9500,32.740,27.1365,27.1365,0.000000,0
22.0000,37.713,29.7764,29.7764,0.000000,0
22.0500,31.723,29.7764,29.7764,0.000000,0
22.1000,30.459,29.0602,29.0602,0.000000,0
22.1500,35.069,29.0602,29.0602,0.000000,0
22.2000,35.188,32.2225,32.2225,0.000000,0
22.2500,42.943,32.2225,32.2225,0.000000,0
22.3000,32.560,27.6203,27.6203,0.000000,0
22.3500,31.159,27.6203,27.6203,0.000000,0
22.4000,30.389,29.3460,29.3460,0.000000,0
22.4500,41.015,29.3460,29.3460,0.000000,0
22.5000,28.352,33.3494,33.3494,0.000000,0
22.5500,37.303,33.3494,33.3494,0.000000,0
22.6000,43.285,29.8226,29.8226,0.000000,0
22.6500,36.856,29.8226,29.8226,0.000000,0
22.7000,30.262,32.7710,32.7710,0.000000,0
22.7500,30.407,32.7710,32.7710,0.000000,0
22.8000,38.000,20.2236,20.2236,0.000000,0
22.8500,33.058,20.2236,20.2236,0.000000,0
22.9000,31.502,26.6927,26.6927,0.000000,0
22.9500,41.700,26.6927,26.6927,0.000000,0
23.0000,36.194,31.6297,31.6297,0.000000,0
23.0500,30.149,31.6297,31.6297,0.000000,0
23.1000,38.130,30.1014,30.1014,0.000000,0
23.1500,33.099,30.1014,30.1014,0.000000,0
23.2000,54.940,19.7134,19.7134,0.000000,0
23.2500,42.034,19.7134,19.7134,0.000000,0
23.3000,31.175,23.1440,23.1440,0.000000,0
23.3500,29.981,23.1440,23.1440,0.000000,0
23.4000,35.097,26.8233,26.8233,0.000000,0
23.4500,45.002,26.8233,26.8233,0.000000,0
23.5000,31.272,24.6682,24.6682,0.000000,0
23.5500,31.859,24.6682,24.6682,0.000000,0
23.6000,41.289,21.9637,21.9637,0.000000,0
23.6500,34.999,21.9637,21.9637,0.000000,0
23.7000,34.788,27.9275,27.9275,0.000000,0
23.7500,55.033,27.9275,27.9275,0.000000,0
23.8000,31.588,18.7638,18.7638,0.000000,0
23.8500,36.257,18.7638,18.7638,0.000000,0
23.9000,35.768,27.6748,27.6748,0.000000,0
23.9500,35.186,27.6748,27.6748,0.000000,0
24.0000,28.212,25.0061,25.0061,0.000000,0
24.0500,32.386,25.0061,25.0061,0.000000,0
24.1000,31.659,21.3395,21.3395,0.000000,0
24.1500,35.714,21.3395,21.3395,0.000000,0
24.2000,36.410,28.1191,28.1191,0.000000,0
24.2500,50.701,28.1191,28.1191,0.000000,0
24.3000,35.094,23.8873,23.8873,0.000000,0
24.3500,33.029,23.8873,23.8873,0.000000,0
24.4000,32.286,26.0626,26.0626,0.000000,0
24.4500,31.748,26.0626,26.0626,0.000000,0
24.5000,31.140,23.3144,23.3144,0.000000,0
24.5500,35.286,23.3144,23.3144,0.000000,0
24.6000,40.688,19.8246,19.8246,0.000000,0
24.6500,32.795,19.8246,19.8246,0.000000,0
24.7000,54.995,17.9099,17.9099,0.000000,0
24.7500,31.593,17.9099,17.9099,0.000000,0
24.8000,30.310,20.6704,20.6704,0.000000,0
24.8500,30.277,20.6704,20.6704,0.000000,0
24.9000,34.636,17.3460,17.3460,0.000000,0
24.9500,42.629,17.3460,17.3460,0.000000,0
25.0000,42.519,19.8242,19.8242,0.000000,0
25.0500,42.411,19.8242,19.8242,0.000000,0
25.1000,41.592,21.3429,21.3429,0.000000,0
25.1500,28.111,21.3429,21.3429,0.000000,0
25.2000,40.264,19.8254,19.8254,0.000000,0
25.2500,45.123,19.8254,19.8254,0.000000,0
25.3000,42.063,24.3810,24.3810,0.000000,0
25.3500,31.757,24.3810,24.3810,0.000000,0
25.4000,30.834,23.1554,23.1554,0.000000,0
25.4500,40.170,23.1554,23.1554,0.000000,0
25.5000,28.561,25.6840,25.6840,0.000000,0
25.5500,33.177,25.6840,25.6840,0.000000,0
25.6000,36.863,19.2599,19.2599,0.000000,0
25.6500,30.658,19.2599,19.2599,0.000000,0
25.7000,40.661,25.4144,25.4144,0.000000,0
25.7500,40.043,25.4144,25.4144,0.000000,0
25.8000,28.065,21.3423,21.3423,0.000000,0
25.8500,31.798,21.3423,21.3423,0.000000,0
25.9000,31.419,23.2036,23.2036,0.000000,0
25.9500,31.682,23.2036,23.2036,0.000000,0
26.0000,36.060,20.9504,20.9504,0.000000,0
26.0500,34.173,20.9504,20.9504,0.000000,0
26.1000,35.106,24.4439,24.4439,0.000000,0
26.1500,37.407,24.4439,24.4439,0.000000,0
26.2000,37.229,25.5174,25.5174,0.000000,0
26.2500,31.417,25.5174,25.5174,0.000000,0
26.3000,34.833,12.9513,12.9513,0.000000,0
26.3500,30.124,12.9513,12.9513,0.000000,0
26.4000,33.091,10.3401,10.3401,0.000000,0
26.4500,33.021,10.3401,10.3401,0.000000,0
26.5000,31.630,14.4179,14.4179,0.000000,0
26.5500,31.594,14.4179,14.4179,0.000000,0
26.6000,29.853,15.7701,15.7701,0.000000,0
26.6500,34.596,15.7701,15.7701,0.000000,0
26.7000,50.717,17.3949,17.3949,0.000000,0
