t_s,rtt_ms,capacity_mbps,cubic_goodput_mbps,loss_p,reconfig
26.6000,94.795,44.5004,44.5004,0.000000,0
26.6500,88.593,44.5004,44.5004,0.000000,0
26.7000,30.630,41.4673,41.4673,0.000000,0
26.7500,30.669,41.4673,41.4673,0.000000,0
26.8000,30.468,42.3162,42.3162,0.000000,0
26.8500,32.184,42.3162,42.3162,0.000000,0
26.9000,28.396,42.4784,42.4784,0.000000,0
26.9500,28.223,42.4784,42.4784,0.000000,0
27.0000,28.807,37.0637,37.0637,0.000000,0
27.0500,30.688,37.0637,37.0637,0.000000,0
27.1000,34.882,34.4644,34.4644,0.000000,0
27.1500,30.820,34.4644,34.4644,0.000000,0
27.2000,32.330,39.5212,39.5212,0.000000,0
27.2500,29.750,39.5212,39.5212,0.000000,0
27.3000,28.241,39.7898,39.7898,0.000000,0
27.3500,28.268,39.7898,39.7898,0.000000,0
27.4000,25.997,35.8876,35.8876,0.000000,0
27.4500,25.364,35.8876,35.8876,0.000000,0
27.5000,28.710,40.2625,40.2625,0.000000,0
27.5500,30.663,40.2625,40.2625,0.000000,0
27.6000,28.678,36.9315,36.9315,0.000000,0
27.6500,32.733,36.9315,36.9315,0.000000,0
27.7000,32.775,37.7635,37.7635,0.000000,0
27.7500,30.569,37.7635,37.7635,0.000000,0
27.8000,36.741,40.6614,40.6614,0.000000,0
27.8500,26.538,40.6614,40.6614,0.000000,0
27.9000,26.563,43.9463,43.9463,0.000000,0
27.9500,28.007,43.9463,43.9463,0.000000,0
28.0000,27.650,42.9000,42.9000,0.000000,0
28.0500,27.597,42.9000,42.9000,0.000000,0
28.1000,32.821,43.0255,43.0255,0.000000,0
28.1500,30.282,43.0255,43.0255,0.000000,0
28.2000,25.259,46.0702,46.0702,0.000000,0
28.2500,27.590,46.0702,46.0702,0.000000,0
28.3000,27.848,47.7613,47.7613,0.000000,0
28.3500,30.020,47.7613,47.7613,0.000000,0
28.4000,31.445,53.0879,53.0879,0.000000,0
28.4500,47.873,53.0879,53.0879,0.000000,0
28.5000,32.161,35.3442,35.3442,0.000000,0
28.5500,25.965,35.3442,35.3442,0.000000,0
28.6000,36.050,47.9037,47.9037,0.000000,0
28.6500,31.820,47.9037,47.9037,0.000000,0
28.7000,39.665,40.2617,40.2617,0.000000,0
28.7500,30.193,40.2617,40.2617,0.000000,0
28.8000,27.756,44.2981,44.2981,0.000000,0
28.8500,28.051,44.2981,44.2981,0.000000,0
28.9000,38.289,51.3928,51.3928,0.000000,0
28.9500,31.801,51.3928,51.3928,0.000000,0
29.0000,37.249,52.5619,52.5619,0.000000,0
29.0500,29.649,52.5619,52.5619,0.000000,0
29.1000,28.138,52.3576,52.3576,0.000000,0
29.1500,25.855,52.3576,52.3576,0.000000,0
29.2000,31.802,45.8812,45.8812,0.000000,0
29.2500,25.838,45.8812,45.8812,0.000000,0
29.3000,32.261,51.7756,51.7756,0.000000,0
29.3500,28.731,51.7756,51.7756,0.000000,0
29.4000,28.017,58.1432,58.1432,0.000000,0
29.4500,28.070,58.1432,58.1432,0.000000,0
29.5000,30.097,46.6520,46.6520,0.000000,0
29.5500,29.851,46.6520,46.6520,0.000000,0
29.6000,27.658,50.4784,50.4784,0.000000,0
29.6500,28.086,50.4784,50.4784,0.000000,0
29.7000,28.930,50.7657,50.7657,0.000000,0
29.7500,29.929,50.7657,50.7657,0.000000,0
29.8000,25.835,53.1694,53.1694,0.000000,0
29.8500,37.719,53.1694,53.1694,0.000000,0
29.9000,27.937,55.1936,55.1936,0.000000,0
29.9500,26.149,55.1936,55.1936,0.000000,0
30.0000,25.970,56.6070,56.6070,0.000000,0
30.0500,25.753,56.6070,56.6070,0.000000,0
30.1000,28.825,65.5180,65.5180,0.000000,0
30.1500,27.822,65.5180,65.5180,0.000000,0
30.2000,30.622,65.2388,65.2388,0.000000,0
30.2500,31.672,65.2388,65.2388,0.000000,0
30.3000,27.893,61.9291,61.9291,0.000000,0
30.3500,28.457,61.9291,61.9291,0.000000,0
30.4000,30.158,64.2530,64.2530,0.000000,0
30.4500,42.086,64.2530,64.2530,0.000000,0
30.5000,34.699,64.1766,64.1766,0.000000,0
30.5500,28.747,64.1766,64.1766,0.000000,0
30.6000,35.906,59.1401,59.1401,0.000000,0
30.6500,29.654,59.1401,59.1401,0.000000,0
30.7000,27.940,61.8375,61.8375,0.000000,0
30.7500,37.619,61.8375,61.8375,0.000000,0
30.8000,29.486,61.9142,61.9142,0.000000,0
30.8500,26.691,61.9142,61.9142,0.000000,0
30.9000,28.268,74.3937,74.3937,0.000000,0
30.9500,30.683,74.3937,74.3937,0.000000,0
31.0000,25.525,71.9777,71.9777,0.000000,0
31.0500,31.611,71.9777,71.9777,0.000000,0
31.1000,34.587,72.2831,72.2831,0.000000,0
31.1500,26.863,72.2831,72.2831,0.000000,0
31.2000,25.342,88.3398,88.3398,0.000000,0
31.2500,28.378,88.3398,88.3398,0.000000,0
31.3000,28.519,66.6629,66.6629,0.000000,0
31.3500,25.756,66.6629,66.6629,0.000000,0
31.4000,30.164,82.6271,82.6271,0.000000,0
31.4500,28.298,82.6271,82.6271,0.000000,0
31.5000,36.408,68.7962,68.7962,0.000000,0
31.5500,28.066,68.7962,68.7962,0.000000,0
31.6000,31.401,83.9193,83.9193,0.000000,0
31.6500,34.207,83.9193,83.9193,0.000000,0
31.7000,28.178,80.0854,80.0854,0.000000,0
31.7500,26.198,80.0854,80.0854,0.000000,0
31.8000,32.352,100.6388,100.6388,0.000000,0
31.8500,26.227,100.6388,100.6388,0.000000,0
31.9000,28.961,87.0211,87.0211,0.000000,0
31.9500,38.483,87.0211,87.0211,0.000000,0
32.0000,28.605,84.0370,84.0370,0.000000,0
32.0500,30.701,84.0370,84.0370,0.000000,0
32.1000,26.622,95.6159,95.6159,0.000000,0
32.1500,31.995,95.6159,95.6159,0.000000,0
32.2000,32.838,84.1456,84.1456,0.000000,0
32.2500,28.354,84.1456,84.1456,0.000000,0
32.3000,31.580,67.1281,67.1281,0.000000,0
32.3500,29.772,67.1281,67.1281,0.000000,0
32.4000,31.487,61.7712,61.7712,0.000000,0
32.4500,26.536,61.7712,61.7712,0.000000,0
32.5000,30.377,70.0499,70.0499,0.000000,0
32.5500,34.604,70.0499,70.0499,0.000000,0
32.6000,28.252,67.9472,67.9472,0.000000,0
32.6500,26.276,67.9472,67.9472,0.000000,0
32.7000,30.375,71.2319,71.2319,0.000000,0
32.7500,31.535,71.2319,71.2319,0.000000,0
32.8000,28.126,65.4386,65.4386,0.000000,0
32.8500,28.073,65.4386,65.4386,0.000000,0
32.9000,30.116,68.8134,68.8134,0.000000,0
32.9500,32.210,68.8134,68.8134,0.000000,0
33.0000,26.323,76.8697,76.8697,0.000000,0
33.0500,33.969,76.8697,76.8697,0.000000,0
33.1000,25.031,73.0697,73.0697,0.000000,0
33.1500,26.758,73.0697,73.0697,0.000000,0
33.2000,28.827,72.7022,72.7022,0.000000,0
33.2500,46.118,72.7022,72.7022,0.000000,0
33.3000,37.654,63.9162,63.9162,0.000000,0
33.3500,30.517,63.9162,63.9162,0.000000,0
33.4000,27.998,80.4217,80.4217,0.000000,0
33.4500,38.778,80.4217,80.4217,0.000000,0
33.5000,34.224,54.3164,54.3164,0.000000,0
33.5500,38.570,54.3164,54.3164,0.000000,0
33.6000,41.712,57.8657,57.8657,0.000000,0
33.6500,32.001,57.8657,57.8657,0.000000,0
33.7000,32.568,90.3247,90.3247,0.000000,0
33.7500,25.839,90.3247,90.3247,0.000000,0
33.8000,26.285,77.5845,77.5845,0.000000,0
33.8500,28.271,77.5845,77.5845,0.000000,0
33.9000,26.095,75.4930,75.4930,0.000000,0
33.9500,32.624,75.4930,75.4930,0.000000,0
34.0000,29.777,89.4353,89.4353,0.000000,0
34.0500,28.660,89.4353,89.4353,0.000000,0
34.1000,30.600,53.8425,53.8425,0.000000,0
34.1500,31.870,53.8425,53.8425,0.000000,0
34.2000,34.379,83.0157,83.0157,0.000000,0
34.2500,26.210,83.0157,83.0157,0.000000,0
34.3000,32.020,84.6825,84.6825,0.000000,0
34.3500,28.356,84.6825,84.6825,0.000000,0
34.4000,32.012,70.3218,70.3218,0.000000,0
34.4500,25.968,70.3218,70.3218,0.000000,0
34.5000,28.286,68.3888,68.3888,0.000000,0
34.5500,33.983,68.3888,68.3888,0.000000,0
34.6000,26.379,46.8170,46.8170,0.000000,0
34.6500,34.137,46.8170,46.8170,0.000000,0
34.7000,29.908,67.1630,67.1630,0.000000,0
34.7500,25.916,67.1630,67.1630,0.000000,0
34.8000,34.118,58.7042,58.7042,0.000000,0
34.8500,28.277,58.7042,58.7042,0.000000,0
34.9000,31.888,53.2681,53.2681,0.000000,0
34.9500,26.793,53.2681,53.2681,0.000000,0
35.0000,29.716,61.0704,61.0704,0.000000,0
35.0500,26.147,61.0704,61.0704,0.000000,0
35.1000,30.443,59.9203,59.9203,0.000000,0
35.1500,26.666,59.9203,59.9203,0.000000,0
35.2000,29.995,42.3713,42.3713,0.000000,0
35.2500,27.871,42.3713,42.3713,0.000000,0
35.3000,27.817,43.8940,43.8940,0.000000,0
35.3500,25.904,43.8940,43.8940,0.000000,0
35.4000,26.256,45.0151,45.0151,0.000000,0
35.4500,40.559,45.0151,45.0151,0.000000,0
35.5000,32.487,59.0384,59.0384,0.000000,0
35.5500,31.728,59.0384,59.0384,0.000000,0
35.6000,28.092,66.5616,66.5616,0.000000,0
35.6500,34.101,66.5616,66.5616,0.000000,0
35.7000,26.253,54.0564,54.0564,0.000000,0
35.7500,36.033,54.0564,54.0564,0.000000,0
35.8000,29.843,51.1421,51.1421,0.000000,0
35.8500,28.259,51.1421,51.1421,0.000000,0
35.9000,29.009,36.2788,36.2788,0.000000,0
35.9500,29.911,36.2788,36.2788,0.000000,0
36.0000,30.844,47.1844,47.1844,0.000000,0
36.0500,29.655,47.1844,47.1844,0.000000,0
36.1000,25.740,50.8032,50.8032,0.000000,0
36.1500,34.332,50.8032,50.8032,0.000000,0
36.2000,26.159,59.4680,59.4680,0.000000,0
36.2500,28.844,59.4680,59.4680,0.000000,0
36.3000,31.603,53.6107,53.6107,0.000000,0
36.3500,35.619,53.6107,53.6107,0.000000,0
36.4000,28.473,50.4698,50.4698,0.000000,0
36.4500,30.409,50.4698,50.4698,0.000000,0
36.5000,32.450,62.4213,62.4213,0.000000,0
36.5500,30.720,62.4213,62.4213,0.000000,0
36.6000,28.579,57.8819,57.8819,0.000000,0
36.6500,32.783,57.8819,57.8819,0.000000,0
36.7000,40.797,42.9146,42.9146,0.000000,0
36.7500,30.531,42.9146,42.9146,0.000000,0
36.8000,28.491,41.4532,41.4532,0.000000,0
36.8500,26.483,41.4532,41.4532,0.000000,0
36.9000,32.442,49.6544,49.6544,0.000000,0
36.9500,26.238,49.6544,49.6544,0.000000,0
37.0000,28.805,37.0404,37.0404,0.000000,0
37.0500,34.588,37.0404,37.0404,0.000000,0
37.1000,32.837,46.5157,46.5157,0.000000,0
37.1500,40.386,46.5157,46.5157,0.000000,0
37.2000,38.499,55.1891,55.1891,0.000000,0
37.2500,38.750,55.1891,55.1891,0.000000,0
37.3000,42.813,52.0386,52.0386,0.000000,0
37.3500,46.272,52.0386,52.0386,0.000000,0
37.4000,32.736,49.8980,49.8980,0.000000,0
37.4500,32.709,49.8980,49.8980,0.000000,0
37.5000,26.746,47.2316,47.2316,0.000000,0
37.5500,26.770,47.2316,47.2316,0.000000,0
37.6000,30.381,41.6476,41.6476,0.000000,0
37.6500,28.158,41.6476,41.6476,0.000000,0
37.7000,44.662,28.4982,28.4982,0.000000,0
37.7500,28.223,28.4982,28.4982,0.000000,0
37.8000,26.432,50.4617,50.4617,0.000000,0
37.8500,38.615,50.4617,50.4617,0.000000,0
37.9000,28.662,32.6672,32.6672,0.000000,0
37.9500,26.133,32.6672,32.6672,0.000000,0
38.0000,30.027,30.8634,30.8634,0.000000,0
38.0500,32.240,30.8634,30.8634,0.000000,0
38.1000,25.870,41.9012,41.9012,0.000000,0
38.1500,28.572,41.9012,41.9012,0.000000,0
38.2000,30.119,32.7704,32.7704,0.000000,0
38.2500,25.657,32.7704,32.7704,0.000000,0
38.3000,28.102,52.8424,52.8424,0.000000,0
38.3500,30.265,52.8424,52.8424,0.000000,0
38.4000,32.262,38.7482,38.7482,0.000000,0
38.4500,29.594,38.7482,38.7482,0.000000,0
38.5000,28.269,39.1891,39.1891,0.000000,0
38.5500,34.318,39.1891,39.1891,0.000000,0
38.6000,26.595,40.4485,40.4485,0.000000,0
38.6500,78.495,40.4485,40.4485,0.000000,0
38.7000,39.905,41.1567,41.1567,0.000000,0
38.7500,32.335,41.1567,41.1567,0.000000,0
38.8000,26.287,42.4248,42.4248,0.000000,0
38.8500,41.188,42.4248,42.4248,0.000000,0
38.9000,28.551,42.7385,42.7385,0.000000,0
38.9500,34.364,42.7385,42.7385,0.000000,0
39.0000,28.183,41.4797,41.4797,0.000000,0
39.0500,26.798,41.4797,41.4797,0.000000,0
39.1000,32.925,49.5195,49.5195,0.000000,0
39.1500,31.859,49.5195,49.5195,0.000000,0
39.2000,28.461,40.8378,40.8378,0.000000,0
39.2500,38.279,40.8378,40.8378,0.000000,0
39.3000,32.508,41.7899,41.7899,0.000000,0
39.3500,27.594,41.7899,41.7899,0.000000,0
39.4000,32.479,40.8895,40.8895,0.000000,0
39.4500,28.343,40.8895,40.8895,0.000000,0
39.5000,25.918,44.2271,44.2271,0.000000,0
39.5500,33.955,44.2271,44.2271,0.000000,0
39.6000,35.822,44.5343,44.5343,0.000000,0
39.6500,27.881,44.5343,44.5343,0.000000,0
39.7000,31.702,36.7126,36.7126,0.000000,0
39.7500,25.702,36.7126,36.7126,0.000000,0
39.8000,29.395,56.6732,56.6732,0.000000,0
39.8500,25.920,56.6732,56.6732,0.000000,0
39.9000,26.130,47.0487,47.0487,0.000000,0
39.9500,26.063,47.0487,47.0487,0.000000,0
40.0000,28.810,54.3316,54.3316,0.000000,0
40.0500,27.851,54.3316,54.3316,0.000000,0
40.1000,25.726,45.9571,45.9571,0.000000,0
40.1500,30.615,45.9571,45.9571,0.000000,0
40.2000,28.590,40.0008,40.0008,0.000000,0
40.2500,30.223,40.0008,40.0008,0.000000,0
40.3000,32.806,38.6224,38.6224,0.000000,0
40.3500,25.750,38.6224,38.6224,0.000000,0
40.4000,41.780,41.1004,41.1004,0.000000,0
40.4500,25.854,41.1004,41.1004,0.000000,0
40.5000,27.993,49.1258,49.1258,0.000000,0
40.5500,30.471,49.1258,49.1258,0.000000,0
40.6000,27.943,45.8431,45.8431,0.000000,0
40.6500,34.348,45.8431,45.8431,0.000000,0
40.7000,29.719,43.5629,43.5629,0.000000,0
40.7500,30.175,43.5629,43.5629,0.000000,0
40.8000,32.325,46.8995,46.8995,0.000000,0
40.8500,27.458,46.8995,46.8995,0.000000,0
40.9000,34.152,2.0254,2.0254,0.000000,0
40.9500,26.231,2.0254,2.0254,0.000000,0
41.0000,25.699,0.0000,0.0000,0.000000,0
41.0500,29.657,0.0000,0.0000,0.000000,0
41.1000,32.068,35.1310,35.1310,0.000000,0
41.1500,29.957,35.1310,35.1310,0.000000,0
41.2000,32.303,19.8231,19.8231,0.000000,0
41.2500,36.237,19.8231,19.8231,0.000000,0
41.3000,28.995,19.5023,19.5023,0.000000,0
41.3500,28.835,19.5023,19.5023,0.000000,0
41.4000,28.883,8.5621,8.5621,0.000000,0
41.4500,37.620,8.5621,8.5621,0.000000,0
41.5000,32.545,0.0000,0.0000,0.000000,0
41.5500,31.687,0.0000,0.0000,0.000000,0
41.6000,180.167,19.1387,19.1387,0.000000,0
41.6500,136.867,19.1387,19.1387,0.000000,0
41.7000,89.591,24.5398,24.5398,0.000000,0
41.7500,81.603,24.5398,24.5398,0.000000,0
41.8000,39.839,14.0876,14.0876,0.000000,0
41.8500,45.043,14.0876,14.0876,0.000000,0
41.9000,33.745,11.2132,11.2132,0.000000,0
41.9500,43.785,11.2132,11.2132,0.000000,0
42.0000,50.306,9.0180,9.0180,0.000000,0
42.0500,35.025,9.0180,9.0180,0.000000,0
42.1000,126.804,17.4533,17.4533,0.000000,0
42.1500,162.041,17.4533,17.4533,0.000000,0
42.2000,112.244,14.1317,14.1317,0.000000,0
42.2500,53.847,14.1317,14.1317,0.000000,0
42.3000,47.527,12.2265,12.2265,0.000000,0
42.3500,46.942,12.2265,12.2265,0.000000,0
42.4000,43.417,15.2688,15.2688,0.000000,0
42.4500,38.793,15.2688,15.2688,0.000000,0
42.5000,47.881,10.2147,10.2147,0.000000,0
42.5500,42.803,10.2147,10.2147,0.000000,0
42.6000,40.579,18.0143,18.0143,0.000000,0
42.6500,78.689,18.0143,18.0143,0.000000,0
42.7000,49.752,11.9524,11.9524,0.000000,0
42.7500,31.801,11.9524,11.9524,0.000000,0
42.8000,69.901,17.5114,17.5114,0.000000,0
42.8500,41.363,17.5114,17.5114,0.000000,0
42.9000,35.582,17.9101,17.9101,0.000000,0
42.9500,66.923,17.9101,17.9101,0.000000,0
43.0000,52.259,12.5638,12.5638,0.000000,0
43.0500,53.020,12.5638,12.5638,0.000000,0
43.1000,34.784,14.1969,14.1969,0.000000,0
43.1500,34.829,14.1969,14.1969,0.000000,0
43.2000,53.866,15.5479,15.5479,0.000000,0
43.2500,34.929,15.5479,15.5479,0.000000,0
43.3000,47.388,11.7177,11.7177,0.000000,0
43.3500,41.135,11.7177,11.7177,0.000000,0
43.4000,44.917,15.2627,15.2627,0.000000,0
43.4500,56.113,15.2627,15.2627,0.000000,0
43.5000,47.703,8.7527,8.7527,0.000000,0
43.5500,31.574,8.7527,8.7527,0.000000,0
43.6000,51.894,15.8711,15.8711,0.000000,0
43.6500,39.746,15.8711,15.8711,0.000000,0
43.7000,60.483,13.3370,13.3370,0.000000,0
43.7500,48.733,13.3370,13.3370,0.000000,0
43.8000,36.905,21.7935,21.7935,0.000000,0
43.8500,40.757,21.7935,21.7935,0.000000,0
43.9000,40.042,11.0389,11.0389,0.000000,0
43.9500,37.527,11.0389,11.0389,0.000000,0
44.0000,66.276,20.2641,20.2641,0.000000,0
44.0500,31.606,20.2641,20.2641,0.000000,0
44.1000,34.140,11.3897,11.3897,0.000000,0
44.1500,51.759,11.3897,11.3897,0.000000,0
44.2000,92.522,13.7288,13.7288,0.000000,0
44.2500,74.330,13.7288,13.7288,0.000000,0
44.3000,34.406,17.4650,17.4650,0.000000,0
44.3500,35.559,17.4650,17.4650,0.000000,0
44.4000,46.444,13.2897,13.2897,0.000000,0
44.4500,34.681,13.2897,13.2897,0.000000,0
44.5000,43.016,11.0434,11.0434,0.000000,0
44.5500,52.828,11.0434,11.0434,0.000000,0
44.6000,55.856,14.4132,14.4132,0.000000,0
44.6500,48.836,14.4132,14.4132,0.000000,0
44.7000,38.459,21.1702,21.1702,0.000000,0
44.7500,38.068,21.1702,21.1702,0.000000,0
44.8000,56.939,13.1107,13.1107,0.000000,0
44.8500,38.469,13.1107,13.1107,0.000000,0
44.9000,40.293,19.8250,19.8250,0.000000,0
44.9500,60.777,19.8250,19.8250,0.000000,0
45.0000,38.346,7.6379,7.6379,0.000000,0
45.0500,50.541,7.6379,7.6379,0.000000,0
45.1000,99.432,21.8080,21.8080,0.000000,0
45.1500,60.526,21.8080,21.8080,0.000000,0
45.2000,55.328,15.4988,15.4988,0.000000,0
45.2500,40.175,15.4988,15.4988,0.000000,0
45.3000,33.347,12.0549,12.0549,0.000000,0
45.3500,45.403,12.0549,12.0549,0.000000,0
45.4000,41.693,13.7292,13.7292,0.000000,0
45.4500,54.439,13.7292,13.7292,0.000000,0
45.5000,37.645,12.6123,12.6123,0.000000,0
45.5500,57.652,12.6123,12.6123,0.000000,0
45.6000,44.028,13.9724,13.9724,0.000000,0
45.6500,68.249,13.9724,13.9724,0.000000,0
45.7000,64.894,21.6425,21.6425,0.000000,0
45.7500,38.930,21.6425,21.6425,0.000000,0
45.8000,43.043,13.3254,13.3254,0.000000,0
45.8500,40.856,13.3254,13.3254,0.000000,0
45.9000,39.585,25.6827,25.6827,0.000000,0
45.9500,70.386,25.6827,25.6827,0.000000,0
46.0000,37.199,16.6142,16.6142,0.000000,0
46.0500,65.289,16.6142,16.6142,0.000000,0
46.1000,61.780,9.9040,9.9040,0.000000,0
46.1500,30.237,9.9040,9.9040,0.000000,0
46.2000,82.789,14.9996,14.9996,0.000000,0
46.2500,53.545,14.9996,14.9996,0.000000,0
46.3000,37.628,14.9786,14.9786,0.000000,0
46.3500,32.089,14.9786,14.9786,0.000000,0
46.4000,34.704,16.4997,16.4997,0.000000,0
46.4500,44.297,16.4997,16.4997,0.000000,0
46.5000,48.859,19.0805,19.0805,0.000000,0
46.5500,37.064,19.0805,19.0805,0.000000,0
46.6000,35.193,20.4607,20.4607,0.000000,0
46.6500,73.315,20.4607,20.4607,0.000000,0
46.7000,38.445,16.7298,16.7298,0.000000,0
46.7500,38.192,16.7298,16.7298,0.000000,0
46.8000,63.826,19.4396,19.4396,0.000000,0
46.8500,40.267,19.4396,19.4396,0.000000,0
46.9000,78.427,14.3676,14.3676,0.000000,0
46.9500,55.308,14.3676,14.3676,0.000000,0
47.0000,48.836,21.1767,21.1767,0.000000,0
47.0500,30.476,21.1767,21.1767,0.000000,0
47.1000,40.942,15.7641,15.7641,0.000000,0
47.1500,57.084,15.7641,15.7641,0.000000,0
47.2000,72.378,13.9778,13.9778,0.000000,0
47.2500,38.081,13.9778,13.9778,0.000000,0
47.3000,42.936,25.4363,25.4363,0.000000,0
47.3500,62.553,25.4363,25.4363,0.000000,0
47.4000,33.675,23.8687,23.8687,0.000000,0
47.4500,34.406,23.8687,23.8687,0.000000,0
47.5000,44.423,16.1020,16.1020,0.000000,0
47.5500,76.018,16.1020,16.1020,0.000000,0
47.6000,47.270,15.6634,15.6634,0.000000,0
47.6500,62.028,15.6634,15.6634,0.000000,0
47.7000,62.230,21.9888,21.9888,0.000000,0
47.7500,34.401,21.9888,21.9888,0.000000,0
47.8000,86.219,18.7660,18.7660,0.000000,0
47.8500,56.427,18.7660,18.7660,0.000000,0
47.9000,57.820,19.4087,19.4087,0.000000,0
47.9500,55.788,19.4087,19.4087,0.000000,0
48.0000,49.480,19.3326,19.3326,0.000000,0
48.0500,42.243,19.3326,19.3326,0.000000,0
48.1000,39.245,21.5220,21.5220,0.000000,0
48.1500,52.562,21.5220,21.5220,0.000000,0
48.2000,46.176,18.7425,18.7425,0.000000,0
48.2500,42.711,18.7425,18.7425,0.000000,0
48.3000,43.607,11.4120,11.4120,0.000000,0
48.3500,36.549,11.4120,11.4120,0.000000,0
48.4000,39.533,23.1654,23.1654,0.000000,0
48.4500,34.264,23.1654,23.1654,0.000000,0
48.5000,39.196,14.8566,14.8566,0.000000,0
48.5500,63.313,14.8566,14.8566,0.000000,0
48.6000,41.926,16.7283,16.7283,0.000000,0
48.6500,40.501,16.7283,16.7283,0.000000,0
48.7000,54.711,17.5650,17.5650,0.000000,0
48.7500,38.423,17.5650,17.5650,0.000000,0
48.8000,53.030,15.7612,15.7612,0.000000,0
48.8500,41.266,15.7612,15.7612,0.000000,0
48.9000,63.622,19.6027,19.6027,0.000000,0
48.9500,58.625,19.6027,19.6027,0.000000,0
49.0000,47.188,12.8384,12.8384,0.000000,0
49.0500,48.320,12.8384,12.8384,0.000000,0
49.1000,51.639,14.2060,14.2060,0.000000,0
49.1500,71.974,14.2060,14.2060,0.000000,0
49.2000,35.451,5.2781,5.2781,0.000000,0
49.2500,44.540,5.2781,5.2781,0.000000,0
49.3000,38.049,24.8661,24.8661,0.000000,0
49.3500,42.249,24.8661,24.8661,0.000000,0
49.4000,47.653,13.7881,13.7881,0.000000,0
49.4500,57.632,13.7881,13.7881,0.000000,0
49.5000,33.252,14.8744,14.8744,0.000000,0
49.5500,73.286,14.8744,14.8744,0.000000,0
49.6000,43.560,15.3627,15.3627,0.000000,0
49.6500,41.644,15.3627,15.3627,0.000000,0
49.7000,56.665,12.9590,12.9590,0.000000,0
49.7500,44.904,12.9590,12.9590,0.000000,0
49.8000,48.039,14.1323,14.1323,0.000000,0
49.8500,91.259,14.1323,14.1323,0.000000,0
49.9000,62.275,17.1757,17.1757,0.000000,0
49.9500,38.431,17.1757,17.1757,0.000000,0
50.0000,39.351,19.4369,19.4369,0.000000,0
50.0500,54.649,19.4369,19.4369,0.000000,0
50.1000,48.629,12.3923,12.3923,0.000000,0
50.1500,40.403,12.3923,12.3923,0.000000,0
50.2000,51.530,16.8351,16.8351,0.000000,0
50.2500,36.949,16.8351,16.8351,0.000000,0
50.3000,42.065,14.5902,14.5902,0.000000,0
50.3500,58.532,14.5902,14.5902,0.000000,0
50.4000,36.651,16.0582,16.0582,0.000000,0
50.4500,46.672,16.0582,16.0582,0.000000,0
50.5000,48.973,13.5038,13.5038,0.000000,0
50.5500,70.657,13.5038,13.5038,0.000000,0
50.6000,43.066,14.8709,14.8709,0.000000,0
50.6500,35.008,14.8709,14.8709,0.000000,0
50.7000,35.192,14.6470,14.6470,0.000000,0
50.7500,44.906,14.6470,14.6470,0.000000,0
50.8000,47.767,19.1036,19.1036,0.000000,0
50.8500,46.353,19.1036,19.1036,0.000000,0
50.9000,46.997,15.5937,15.5937,0.000000,0
50.9500,33.479,15.5937,15.5937,0.000000,0
51.0000,39.229,12.3942,12.3942,0.000000,0
51.0500,48.982,12.3942,12.3942,0.000000,0
51.1000,58.317,15.0910,15.0910,0.000000,0
51.1500,39.806,15.0910,15.0910,0.000000,0
51.2000,44.852,14.6445,14.6445,0.000000,0
51.2500,33.671,14.6445,14.6445,0.000000,0
51.3000,48.558,19.4412,19.4412,0.000000,0
51.3500,42.844,19.4412,19.4412,0.000000,0
51.4000,55.894,13.5219,13.5219,0.000000,0
51.4500,32.971,13.5219,13.5219,0.000000,0
51.5000,39.358,18.1869,18.1869,0.000000,0
51.5500,31.591,18.1869,18.1869,0.000000,0
51.6000,36.613,18.5343,18.5343,0.000000,0
51.6500,36.421,18.5343,18.5343,0.000000,0
51.7000,72.668,17.5013,17.5013,0.000000,0
51.7500,52.286,17.5013,17.5013,0.000000,0
51.8000,36.730,14.6971,14.6971,0.000000,0
51.8500,48.086,14.6971,14.6971,0.000000,0
51.9000,62.660,17.5086,17.5086,0.000000,0
51.9500,45.357,17.5086,17.5086,0.000000,0
52.0000,38.240,18.7617,18.7617,0.000000,0
52.0500,37.076,18.7617,18.7617,0.000000,0
52.1000,43.289,17.9624,17.9624,0.000000,0
52.1500,47.775,17.9624,17.9624,0.000000,0
52.2000,45.024,16.5042,16.5042,0.000000,0
52.2500,28.792,16.5042,16.5042,0.000000,0
52.3000,38.627,20.9508,20.9508,0.000000,0
52.3500,58.824,20.9508,20.9508,0.000000,0
52.4000,41.465,13.6256,13.6256,0.000000,0
52.4500,47.019,13.6256,13.6256,0.000000,0
52.5000,49.648,16.3433,16.3433,0.000000,0
52.5500,61.333,16.3433,16.3433,0.000000,0
52.6000,37.949,16.6036,16.6036,0.000000,0
52.6500,50.372,16.6036,16.6036,0.000000,0
52.7000,35.342,20.9536,20.9536,0.000000,0
52.7500,43.717,20.9536,20.9536,0.000000,0
52.8000,58.864,17.1807,17.1807,0.000000,0
52.8500,41.900,17.1807,17.1807,0.000000,0
52.9000,47.491,14.3735,14.3735,0.000000,0
52.9500,67.934,14.3735,14.3735,0.000000,0
53.0000,35.159,11.7098,11.7098,0.000000,0
53.0500,49.080,11.7098,11.7098,0.000000,0
53.1000,37.161,22.5047,22.5047,0.000000,0
53.1500,46.957,22.5047,22.5047,0.000000,0
53.2000,40.483,16.1101,16.1101,0.000000,0
53.2500,61.129,16.1101,16.1101,0.000000,0
53.3000,33.403,18.4643,18.4643,0.000000,0
53.3500,30.872,18.4643,18.4643,0.000000,0
