t_s,rtt_ms,owd_ms,capacity_mbps,udp_sat_mbps,loss_p,reconfig
22.9500,98.000,49.000,424.8000,424.8000,0.000100,0
23.0000,104.000,52.000,415.9200,415.9200,0.000100,0
23.0500,98.000,49.000,409.2000,409.2000,0.000100,0
23.1000,102.000,51.000,435.1200,435.1200,0.000100,0
23.1500,104.000,52.000,409.2000,409.2000,0.000100,0
23.2000,108.000,54.000,399.8400,399.8400,0.000100,0
23.2500,100.000,50.000,443.2800,443.2800,0.000100,0
23.3000,104.000,52.000,400.0800,400.0800,0.000100,0
23.3500,100.000,50.000,426.7200,426.7200,0.000100,0
23.4000,102.000,51.000,415.6800,415.6800,0.000100,0
23.4500,104.000,52.000,428.6400,428.6400,0.000100,0
23.5000,98.000,49.000,415.9200,415.9200,0.000100,0
23.5500,104.000,52.000,427.9200,427.9200,0.000100,0
23.6000,100.000,50.000,413.5200,413.5200,0.000100,0
23.6500,98.000,49.000,430.5600,430.5600,0.000100,0
23.7000,98.000,49.000,415.4400,415.4400,0.000100,0
23.7500,104.000,52.000,406.8000,406.8000,0.000100,0
23.8000,100.000,50.000,436.0800,436.0800,0.000100,0
23.8500,102.000,51.000,408.2400,408.2400,0.000100,0
23.9000,104.000,52.000,401.2800,401.2800,0.000100,0
23.9500,100.000,50.000,442.0800,442.0800,0.000100,0
24.0000,104.000,52.000,399.8400,399.8400,0.000100,0
24.0500,98.000,49.000,430.5600,430.5600,0.000100,0
24.1000,98.000,49.000,415.2000,415.2000,0.000100,0
24.1500,102.000,51.000,426.2400,426.2400,0.000100,0
24.2000,102.000,51.000,415.4400,415.4400,0.000100,0
24.2500,102.000,51.000,427.9200,427.9200,0.000100,0
24.3000,104.000,52.000,415.6800,415.6800,0.000100,0
24.3500,100.000,50.000,408.9600,408.9600,0.000100,0
24.4000,104.000,52.000,433.2000,433.2000,0.000100,0
24.4500,102.000,51.000,408.9600,408.9600,0.000100,0
24.5000,100.000,50.000,400.3200,400.3200,0.000100,0
24.5500,100.000,50.000,444.7200,444.7200,0.000100,0
24.6000,104.000,52.000,399.1200,399.1200,0.000100,0
24.6500,100.000,50.000,423.8400,423.8400,0.000100,0
24.7000,108.000,54.000,413.2800,413.2800,0.000100,0
24.7500,104.000,52.000,430.5600,430.5600,0.000100,0
24.8000,102.000,51.000,413.7600,413.7600,0.000100,0
24.8500,100.000,50.000,430.3200,430.3200,0.000100,0
24.9000,102.000,51.000,414.0000,414.0000,0.000100,0
24.9500,100.000,50.000,408.7200,408.7200,0.000100,0
25.0000,98.000,49.000,435.1200,435.1200,0.000100,0
25.0500,104.000,52.000,409.2000,409.2000,0.000100,0
25.1000,98.000,49.000,400.0800,400.0800,0.000100,0
25.1500,102.000,51.000,444.0000,444.0000,0.000100,0
25.2000,102.000,51.000,330.4800,330.4800,0.000100,0
25.2500,104.000,52.000,38.4000,38.4000,0.000100,0
25.3000,102.000,51.000,121.2000,121.2000,0.000100,0
25.3500,102.000,51.000,125.7600,125.7600,0.000100,0
25.4000,102.000,51.000,316.8000,316.8000,0.000100,0
25.4500,106.000,53.000,342.4800,342.4800,0.000100,0
25.5000,98.000,49.000,381.1200,381.1200,0.000100,0
25.5500,102.000,51.000,358.0800,358.0800,0.000100,0
25.6000,106.000,53.000,389.7600,389.7600,0.000100,0
25.6500,98.000,49.000,443.2800,443.2800,0.000100,0
25.7000,98.000,49.000,403.2000,403.2000,0.000100,0
25.7500,102.000,51.000,431.7600,431.7600,0.000100,0
25.8000,100.000,50.000,414.2400,414.2400,0.000100,0
25.8500,102.000,51.000,431.2800,431.2800,0.000100,0
25.9000,104.000,52.000,414.9600,414.9600,0.000100,0
25.9500,100.000,50.000,432.0000,432.0000,0.000100,0
26.0000,104.000,52.000,414.4800,414.4800,0.000100,0
26.0500,100.000,50.000,407.7600,407.7600,0.000100,0
26.1000,100.000,50.000,438.0000,438.0000,0.000100,0
26.1500,104.000,52.000,410.1600,410.1600,0.000100,0
26.2000,108.000,54.000,401.2800,401.2800,0.000100,0
26.2500,100.000,50.000,445.4400,445.4400,0.000100,0
26.3000,104.000,52.000,401.2800,401.2800,0.000100,0
26.3500,100.000,50.000,431.7600,431.7600,0.000100,0
26.4000,100.000,50.000,414.9600,414.9600,0.000100,0
26.4500,104.000,52.000,432.0000,432.0000,0.000100,0
26.5000,100.000,50.000,415.2000,415.2000,0.000100,0
26.5500,100.000,50.000,431.5200,431.5200,0.000100,0
26.6000,104.000,52.000,414.4800,414.4800,0.000100,0
26.6500,100.000,50.000,410.1600,410.1600,0.000100,0
26.7000,100.000,50.000,436.3200,436.3200,0.000100,0
26.7500,96.000,48.000,410.4000,410.4000,0.000100,0
26.8000,104.000,52.000,401.0400,401.0400,0.000100,0
26.8500,98.000,49.000,431.5200,431.5200,0.000100,0
26.9000,108.000,54.000,414.0000,414.0000,0.000100,0
26.9500,100.000,50.000,432.0000,432.0000,0.000100,0
27.0000,100.000,50.000,414.9600,414.9600,0.000100,0
27.0500,98.000,49.000,432.0000,432.0000,0.000100,0
27.1000,108.000,54.000,414.9600,414.9600,0.000100,0
27.1500,100.000,50.000,432.0000,432.0000,0.000100,0
27.2000,104.000,52.000,414.7200,414.7200,0.000100,0
27.2500,100.000,50.000,431.5200,431.5200,0.000100,0
27.3000,102.000,51.000,414.2400,414.2400,0.000100,0
27.3500,104.000,52.000,406.0800,406.0800,0.000100,0
27.4000,100.000,50.000,439.2000,439.2000,0.000100,0
27.4500,102.000,51.000,405.1200,405.1200,0.000100,0
27.5000,104.000,52.000,406.8000,406.8000,0.000100,0
27.5500,100.000,50.000,441.6000,441.6000,0.000100,0
27.6000,102.000,51.000,404.4000,404.4000,0.000100,0
27.6500,104.000,52.000,432.0000,432.0000,0.000100,0
27.7000,104.000,52.000,414.9600,414.9600,0.000100,0
27.7500,100.000,50.000,432.0000,432.0000,0.000100,0
27.8000,98.000,49.000,414.9600,414.9600,0.000100,0
27.8500,100.000,50.000,431.7600,431.7600,0.000100,0
27.9000,104.000,52.000,414.4800,414.4800,0.000100,0
27.9500,100.000,50.000,406.3200,406.3200,0.000100,0
28.0000,100.000,50.000,439.6800,439.6800,0.000100,0
28.0500,104.000,52.000,400.8000,400.8000,0.000100,0
28.1000,98.000,49.000,410.1600,410.1600,0.000100,0
28.1500,102.000,51.000,439.9200,439.9200,0.000100,0
28.2000,104.000,52.000,407.0400,407.0400,0.000100,0
28.2500,100.000,50.000,431.5200,431.5200,0.000100,0
28.3000,98.000,49.000,415.2000,415.2000,0.000100,0
28.3500,102.000,51.000,432.0000,432.0000,0.000100,0
28.4000,100.000,50.000,414.4800,414.4800,0.000100,0
28.4500,100.000,50.000,431.0400,431.0400,0.000100,0
28.5000,104.000,52.000,414.4800,414.4800,0.000100,0
28.5500,108.000,54.000,406.8000,406.8000,0.000100,0
28.6000,100.000,50.000,440.1600,440.1600,0.000100,0
28.6500,96.000,48.000,406.8000,406.8000,0.000100,0
28.7000,102.000,51.000,404.8800,404.8800,0.000100,0
28.7500,98.000,49.000,441.8400,441.8400,0.000100,0
28.8000,100.000,50.000,404.8800,404.8800,0.000100,0
28.8500,100.000,50.000,431.5200,431.5200,0.000100,0
28.9000,100.000,50.000,404.1600,404.1600,0.000100,0
28.9500,102.000,51.000,377.5200,377.5200,0.000100,0
29.0000,108.000,54.000,362.8800,362.8800,0.000100,0
29.0500,102.000,51.000,377.2800,377.2800,0.000100,0
29.1000,102.000,51.000,362.6400,362.6400,0.000100,0
29.1500,98.000,49.000,376.8000,376.8000,0.000100,0
29.2000,102.000,51.000,362.6400,362.6400,0.000100,0
29.2500,98.000,49.000,355.9200,355.9200,0.000100,0
29.3000,98.000,49.000,368.4000,368.4000,0.000100,0
29.3500,102.000,51.000,371.2800,371.2800,0.000100,0
29.4000,98.000,49.000,349.6800,349.6800,0.000100,0
29.4500,98.000,49.000,375.6000,375.6000,0.000100,0
29.5000,108.000,54.000,347.2800,347.2800,0.000100,0
29.5500,98.000,49.000,377.0400,377.0400,0.000100,0
29.6000,98.000,49.000,362.8800,362.8800,0.000100,0
29.6500,102.000,51.000,377.2800,377.2800,0.000100,0
29.7000,100.000,50.000,362.1600,362.1600,0.000100,0
29.7500,102.000,51.000,377.2800,377.2800,0.000100,0
29.8000,98.000,49.000,362.8800,362.8800,0.000100,0
29.8500,100.000,50.000,354.4800,354.4800,0.000100,0
29.9000,98.000,49.000,385.2000,385.2000,0.000100,0
29.9500,102.000,51.000,350.8800,350.8800,0.000100,0
30.0000,104.000,52.000,358.8000,358.8000,0.000100,0
30.0500,98.000,49.000,384.9600,384.9600,0.000100,0
30.1000,104.000,52.000,355.4400,355.4400,0.000100,0
30.1500,98.000,49.000,377.5200,377.5200,0.000100,0
30.2000,108.000,54.000,362.4000,362.4000,0.000100,0
30.2500,104.000,52.000,377.2800,377.2800,0.000100,0
30.3000,100.000,50.000,363.1200,363.1200,0.000100,0
30.3500,98.000,49.000,377.2800,377.2800,0.000100,0
30.4000,104.000,52.000,362.6400,362.6400,0.000100,0
30.4500,98.000,49.000,353.5200,353.5200,0.000100,0
30.5000,108.000,54.000,383.0400,383.0400,0.000100,0
30.5500,98.000,49.000,356.6400,356.6400,0.000100,0
30.6000,104.000,52.000,356.6400,356.6400,0.000100,0
30.6500,102.000,51.000,378.0000,378.0000,0.000100,0
30.7000,102.000,51.000,362.6400,362.6400,0.000100,0
30.7500,98.000,49.000,377.7600,377.7600,0.000100,0
30.8000,98.000,49.000,360.7200,360.7200,0.000100,0
30.8500,104.000,52.000,377.5200,377.5200,0.000100,0
30.9000,98.000,49.000,361.4400,361.4400,0.000100,0
30.9500,102.000,51.000,376.8000,376.8000,0.000100,0
31.0000,104.000,52.000,363.1200,363.1200,0.000100,0
31.0500,98.000,49.000,376.8000,376.8000,0.000100,0
31.1000,102.000,51.000,362.4000,362.4000,0.000100,0
31.1500,102.000,51.000,353.0400,353.0400,0.000100,0
31.2000,106.000,53.000,387.1200,387.1200,0.000100,0
31.2500,98.000,49.000,348.9600,348.9600,0.000100,0
31.3000,102.000,51.000,360.9600,360.9600,0.000100,0
31.3500,98.000,49.000,381.8400,381.8400,0.000100,0
31.4000,102.000,51.000,358.5600,358.5600,0.000100,0
31.4500,102.000,51.000,378.0000,378.0000,0.000100,0
31.5000,98.000,49.000,362.6400,362.6400,0.000100,0
31.5500,104.000,52.000,378.0000,378.0000,0.000100,0
31.6000,104.000,52.000,362.4000,362.4000,0.000100,0
31.6500,98.000,49.000,377.7600,377.7600,0.000100,0
31.7000,104.000,52.000,362.4000,362.4000,0.000100,0
31.7500,100.000,50.000,347.0400,347.0400,0.000100,0
31.8000,102.000,51.000,393.1200,393.1200,0.000100,0
31.8500,102.000,51.000,348.9600,348.9600,0.000100,0
31.9000,100.000,50.000,360.9600,360.9600,0.000100,0
31.9500,98.000,49.000,381.3600,381.3600,0.000100,0
32.0000,102.000,51.000,358.5600,358.5600,0.000100,0
32.0500,98.000,49.000,377.7600,377.7600,0.000100,0
32.1000,100.000,50.000,362.4000,362.4000,0.000100,0
32.1500,104.000,52.000,377.7600,377.7600,0.000100,0
32.2000,102.000,51.000,361.2000,361.2000,0.000100,0
32.2500,100.000,50.000,377.5200,377.5200,0.000100,0
32.3000,98.000,49.000,362.6400,362.6400,0.000100,0
32.3500,98.000,49.000,349.9200,349.9200,0.000100,0
32.4000,98.000,49.000,389.0400,389.0400,0.000100,0
32.4500,98.000,49.000,401.2800,401.2800,0.000100,0
32.5000,98.000,49.000,410.4000,410.4000,0.000100,0
32.5500,100.000,50.000,435.3600,435.3600,0.000100,0
32.6000,104.000,52.000,410.4000,410.4000,0.000100,0
32.6500,100.000,50.000,431.7600,431.7600,0.000100,0
32.7000,100.000,50.000,414.4800,414.4800,0.000100,0
32.7500,98.000,49.000,432.0000,432.0000,0.000100,0
32.8000,100.000,50.000,414.7200,414.7200,0.000100,0
32.8500,100.000,50.000,431.0400,431.0400,0.000100,0
32.9000,100.000,50.000,411.3600,411.3600,0.000100,0
32.9500,100.000,50.000,434.6400,434.6400,0.000100,0
33.0000,100.000,50.000,410.1600,410.1600,0.000100,0
33.0500,100.000,50.000,402.7200,402.7200,0.000100,0
33.1000,104.000,52.000,442.3200,442.3200,0.000100,0
33.1500,102.000,51.000,403.6800,403.6800,0.000100,0
33.2000,102.000,51.000,410.1600,410.1600,0.000100,0
33.2500,100.000,50.000,435.6000,435.6000,0.000100,0
33.3000,100.000,50.000,410.1600,410.1600,0.000100,0
33.3500,102.000,51.000,430.5600,430.5600,0.000100,0
33.4000,100.000,50.000,412.8000,412.8000,0.000100,0
33.4500,100.000,50.000,432.2400,432.2400,0.000100,0
33.5000,102.000,51.000,409.6800,409.6800,0.000100,0
33.5500,100.000,50.000,435.8400,435.8400,0.000100,0
33.6000,108.000,54.000,412.5600,412.5600,0.000100,0
33.6500,104.000,52.000,396.7200,396.7200,0.000100,0
33.7000,106.000,53.000,449.2800,449.2800,0.000100,0
33.7500,104.000,52.000,401.7600,401.7600,0.000100,0
33.8000,98.000,49.000,412.3200,412.3200,0.000100,0
33.8500,98.000,49.000,431.0400,431.0400,0.000100,0
33.9000,102.000,51.000,414.0000,414.0000,0.000100,0
33.9500,100.000,50.000,432.0000,432.0000,0.000100,0
34.0000,100.000,50.000,415.2000,415.2000,0.000100,0
34.0500,100.000,50.000,431.7600,431.7600,0.000100,0
34.1000,100.000,50.000,411.1200,411.1200,0.000100,0
34.1500,100.000,50.000,435.3600,435.3600,0.000100,0
34.2000,104.000,52.000,411.3600,411.3600,0.000100,0
34.2500,100.000,50.000,400.3200,400.3200,0.000100,0
34.3000,100.000,50.000,444.7200,444.7200,0.000100,0
34.3500,100.000,50.000,397.6800,397.6800,0.000100,0
34.4000,98.000,49.000,416.8800,416.8800,0.000100,0
34.4500,100.000,50.000,434.1600,434.1600,0.000100,0
34.5000,102.000,51.000,412.8000,412.8000,0.000100,0
34.5500,100.000,50.000,431.2800,431.2800,0.000100,0
34.6000,102.000,51.000,414.9600,414.9600,0.000100,0
34.6500,102.000,51.000,431.7600,431.7600,0.000100,0
34.7000,108.000,54.000,414.2400,414.2400,0.000100,0
34.7500,100.000,50.000,432.0000,432.0000,0.000100,0
34.8000,104.000,52.000,411.6000,411.6000,0.000100,0
34.8500,100.000,50.000,434.6400,434.6400,0.000100,0
34.9000,100.000,50.000,411.1200,411.1200,0.000100,0
34.9500,104.000,52.000,399.8400,399.8400,0.000100,0
35.0000,104.000,52.000,445.2000,445.2000,0.000100,0
35.0500,102.000,51.000,400.3200,400.3200,0.000100,0
35.1000,102.000,51.000,414.0000,414.0000,0.000100,0
35.1500,100.000,50.000,428.1600,428.1600,0.000100,0
35.2000,102.000,51.000,417.1200,417.1200,0.000100,0
35.2500,102.000,51.000,431.2800,431.2800,0.000100,0
35.3000,100.000,50.000,414.4800,414.4800,0.000100,0
35.3500,102.000,51.000,431.7600,431.7600,0.000100,0
35.4000,104.000,52.000,408.9600,408.9600,0.000100,0
35.4500,100.000,50.000,436.8000,436.8000,0.000100,0
35.5000,100.000,50.000,409.2000,409.2000,0.000100,0
35.5500,98.000,49.000,396.7200,396.7200,0.000100,0
35.6000,102.000,51.000,448.5600,448.5600,0.000100,0
35.6500,104.000,52.000,403.2000,403.2000,0.000100,0
35.7000,100.000,50.000,414.7200,414.7200,0.000100,0
35.7500,100.000,50.000,432.0000,432.0000,0.000100,0
35.8000,108.000,54.000,414.4800,414.4800,0.000100,0
35.8500,100.000,50.000,431.2800,431.2800,0.000100,0
35.9000,100.000,50.000,406.3200,406.3200,0.000100,0
35.9500,100.000,50.000,424.8000,424.8000,0.000100,0
36.0000,100.000,50.000,407.2800,407.2800,0.000100,0
36.0500,98.000,49.000,436.3200,436.3200,0.000100,0
36.1000,100.000,50.000,407.7600,407.7600,0.000100,0
36.1500,100.000,50.000,399.8400,399.8400,0.000100,0
36.2000,100.000,50.000,442.5600,442.5600,0.000100,0
36.2500,104.000,52.000,402.0000,402.0000,0.000100,0
36.3000,98.000,49.000,414.4800,414.4800,0.000100,0
36.3500,100.000,50.000,429.3600,429.3600,0.000100,0
36.4000,104.000,52.000,413.7600,413.7600,0.000100,0
36.4500,100.000,50.000,430.8000,430.8000,0.000100,0
36.5000,100.000,50.000,414.7200,414.7200,0.000100,0
36.5500,104.000,52.000,431.5200,431.5200,0.000100,0
36.6000,104.000,52.000,414.7200,414.7200,0.000100,0
36.6500,100.000,50.000,431.5200,431.5200,0.000100,0
36.7000,100.000,50.000,406.5600,406.5600,0.000100,0
36.7500,100.000,50.000,434.4000,434.4000,0.000100,0
36.8000,104.000,52.000,377.5200,377.5200,0.000100,0
36.8500,100.000,50.000,386.1600,386.1600,0.000100,0
36.9000,98.000,49.000,440.1600,440.1600,0.000100,0
36.9500,102.000,51.000,403.4400,403.4400,0.000100,0
37.0000,106.000,53.000,400.8000,400.8000,0.000100,0
37.0500,98.000,49.000,414.9600,414.9600,0.000100,0
37.1000,102.000,51.000,391.2000,391.2000,0.000100,0
37.1500,100.000,50.000,416.4000,416.4000,0.000100,0
37.2000,102.000,51.000,413.7600,413.7600,0.000100,0
37.2500,102.000,51.000,431.5200,431.5200,0.000100,0
37.3000,98.000,49.000,406.8000,406.8000,0.000100,0
37.3500,100.000,50.000,438.4800,438.4800,0.000100,0
37.4000,104.000,52.000,406.3200,406.3200,0.000100,0
37.4500,100.000,50.000,404.4000,404.4000,0.000100,0
37.5000,100.000,50.000,440.6400,440.6400,0.000100,0
37.5500,104.000,52.000,402.9600,402.9600,0.000100,0
37.6000,100.000,50.000,407.0400,407.0400,0.000100,0
37.6500,100.000,50.000,430.5600,430.5600,0.000100,0
37.7000,104.000,52.000,414.2400,414.2400,0.000100,0
37.7500,100.000,50.000,430.3200,430.3200,0.000100,0
37.8000,104.000,52.000,414.4800,414.4800,0.000100,0
37.8500,104.000,52.000,431.2800,431.2800,0.000100,0
37.9000,100.000,50.000,406.5600,406.5600,0.000100,0
37.9500,100.000,50.000,439.6800,439.6800,0.000100,0
38.0000,102.000,51.000,405.8400,405.8400,0.000100,0
38.0500,100.000,50.000,396.9600,396.9600,0.000100,0
38.1000,100.000,50.000,421.9200,421.9200,0.000100,0
38.1500,96.000,48.000,398.8800,398.8800,0.000100,0
38.2000,100.000,50.000,392.6400,392.6400,0.000100,0
38.2500,98.000,49.000,395.5200,395.5200,0.000100,0
38.3000,102.000,51.000,379.4400,379.4400,0.000100,0
38.3500,102.000,51.000,391.2000,391.2000,0.000100,0
38.4000,98.000,49.000,404.8800,404.8800,0.000100,0
38.4500,98.000,49.000,413.5200,413.5200,0.000100,0
38.5000,100.000,50.000,392.1600,392.1600,0.000100,0
38.5500,98.000,49.000,427.2000,427.2000,0.000100,0
38.6000,96.000,48.000,406.3200,406.3200,0.000100,0
38.6500,100.000,50.000,440.4000,440.4000,0.000100,0
38.7000,100.000,50.000,405.3600,405.3600,0.000100,0
38.7500,100.000,50.000,406.5600,406.5600,0.000100,0
38.8000,100.000,50.000,439.4400,439.4400,0.000100,0
38.8500,102.000,51.000,402.4800,402.4800,0.000100,0
38.9000,104.000,52.000,414.0000,414.0000,0.000100,0
38.9500,100.000,50.000,431.7600,431.7600,0.000100,0
39.0000,102.000,51.000,414.7200,414.7200,0.000100,0
39.0500,102.000,51.000,431.5200,431.5200,0.000100,0
39.1000,100.000,50.000,414.4800,414.4800,0.000100,0
39.1500,102.000,51.000,431.2800,431.2800,0.000100,0
39.2000,102.000,51.000,405.1200,405.1200,0.000100,0
39.2500,100.000,50.000,440.4000,440.4000,0.000100,0
39.3000,104.000,52.000,402.7200,402.7200,0.000100,0
39.3500,96.000,48.000,392.8800,392.8800,0.000100,0
39.4000,104.000,52.000,385.4400,385.4400,0.000100,0
39.4500,108.000,54.000,354.2400,354.2400,0.000100,0
39.5000,98.000,49.000,361.2000,361.2000,0.000100,0
39.5500,102.000,51.000,377.7600,377.7600,0.000100,0
39.6000,102.000,51.000,360.4800,360.4800,0.000100,0
39.6500,100.000,50.000,377.2800,377.2800,0.000100,0
39.7000,108.000,54.000,361.4400,361.4400,0.000100,0
39.7500,102.000,51.000,376.8000,376.8000,0.000100,0
39.8000,100.000,50.000,353.0400,353.0400,0.000100,0
39.8500,102.000,51.000,386.1600,386.1600,0.000100,0
39.9000,104.000,52.000,353.5200,353.5200,0.000100,0
39.9500,96.000,48.000,356.1600,356.1600,0.000100,0
40.0000,98.000,49.000,383.5200,383.5200,0.000100,0
40.0500,98.000,49.000,355.2000,355.2000,0.000100,0
40.1000,106.000,53.000,401.0400,401.0400,0.000100,0
40.1500,98.000,49.000,430.8000,430.8000,0.000100,0
40.2000,98.000,49.000,345.3600,345.3600,0.000100,0
40.2500,106.000,53.000,16.3200,16.3200,0.000100,0
40.3000,104.000,52.000,116.8800,116.8800,0.000100,0
40.3500,116.000,58.000,205.2000,205.2000,0.000100,0
40.4000,116.000,58.000,421.6800,421.6800,0.000100,0
40.4500,102.000,51.000,413.2800,413.2800,0.000100,0
40.5000,106.000,53.000,468.2400,468.2400,0.000100,0
40.5500,100.000,50.000,443.5200,443.5200,0.000100,0
40.6000,102.000,51.000,453.3600,453.3600,0.000100,0
40.6500,108.000,54.000,473.2800,473.2800,0.000100,0
40.7000,100.000,50.000,452.4000,452.4000,0.000100,0
40.7500,100.000,50.000,472.5600,472.5600,0.000100,0
40.8000,100.000,50.000,454.8000,454.8000,0.000100,0
40.8500,102.000,51.000,472.8000,472.8000,0.000100,0
40.9000,106.000,53.000,441.8400,441.8400,0.000100,0
40.9500,100.000,50.000,483.3600,483.3600,0.000100,0
41.0000,104.000,52.000,443.0400,443.0400,0.000100,0
41.0500,100.000,50.000,445.4400,445.4400,0.000100,0
41.1000,102.000,51.000,479.7600,479.7600,0.000100,0
41.1500,104.000,52.000,445.6800,445.6800,0.000100,0
41.2000,104.000,52.000,451.6800,451.6800,0.000100,0
41.2500,100.000,50.000,471.3600,471.3600,0.000100,0
41.3000,102.000,51.000,454.3200,454.3200,0.000100,0
41.3500,100.000,50.000,473.0400,473.0400,0.000100,0
41.4000,100.000,50.000,454.5600,454.5600,0.000100,0
41.4500,104.000,52.000,473.2800,473.2800,0.000100,0
41.5000,100.000,50.000,443.5200,443.5200,0.000100,0
41.5500,100.000,50.000,484.3200,484.3200,0.000100,0
41.6000,104.000,52.000,442.8000,442.8000,0.000100,0
41.6500,100.000,50.000,445.6800,445.6800,0.000100,0
41.7000,102.000,51.000,480.4800,480.4800,0.000100,0
41.7500,104.000,52.000,445.4400,445.4400,0.000100,0
41.8000,98.000,49.000,454.0800,454.0800,0.000100,0
41.8500,100.000,50.000,472.5600,472.5600,0.000100,0
41.9000,104.000,52.000,453.8400,453.8400,0.000100,0
41.9500,100.000,50.000,486.7200,486.7200,0.000100,0
42.0000,100.000,50.000,522.0000,522.0000,0.000100,0
42.0500,104.000,52.000,536.4000,536.4000,0.000100,0
42.1000,100.000,50.000,519.1200,519.1200,0.000100,0
42.1500,100.000,50.000,537.3600,537.3600,0.000100,0
42.2000,108.000,54.000,503.2800,503.2800,0.000100,0
42.2500,100.000,50.000,552.2400,552.2400,0.000100,0
42.3000,102.000,51.000,504.7200,504.7200,0.000100,0
42.3500,104.000,52.000,505.9200,505.9200,0.000100,0
42.4000,100.000,50.000,550.0800,550.0800,0.000100,0
42.4500,100.000,50.000,491.7600,491.7600,0.000100,0
42.5000,104.000,52.000,500.4000,500.4000,0.000100,0
42.5500,100.000,50.000,514.5600,514.5600,0.000100,0
42.6000,100.000,50.000,466.3200,466.3200,0.000100,0
42.6500,104.000,52.000,482.1600,482.1600,0.000100,0
42.7000,100.000,50.000,462.4800,462.4800,0.000100,0
42.7500,102.000,51.000,481.2000,481.2000,0.000100,0
42.8000,104.000,52.000,447.1200,447.1200,0.000100,0
42.8500,100.000,50.000,497.2800,497.2800,0.000100,0
42.9000,104.000,52.000,451.4400,451.4400,0.000100,0
42.9500,100.000,50.000,456.0000,456.0000,0.000100,0
43.0000,100.000,50.000,489.1200,489.1200,0.000100,0
43.0500,104.000,52.000,457.4400,457.4400,0.000100,0
43.1000,100.000,50.000,466.3200,466.3200,0.000100,0
43.1500,100.000,50.000,481.4400,481.4400,0.000100,0
43.2000,104.000,52.000,466.5600,466.5600,0.000100,0
43.2500,100.000,50.000,481.6800,481.6800,0.000100,0
43.3000,100.000,50.000,466.3200,466.3200,0.000100,0
43.3500,104.000,52.000,481.6800,481.6800,0.000100,0
43.4000,100.000,50.000,451.2000,451.2000,0.000100,0
43.4500,100.000,50.000,496.8000,496.8000,0.000100,0
43.5000,104.000,52.000,451.4400,451.4400,0.000100,0
43.5500,100.000,50.000,456.0000,456.0000,0.000100,0
43.6000,104.000,52.000,492.7200,492.7200,0.000100,0
43.6500,104.000,52.000,456.4800,456.4800,0.000100,0
43.7000,108.000,54.000,466.8000,466.8000,0.000100,0
43.7500,102.000,51.000,477.1200,477.1200,0.000100,0
43.8000,104.000,52.000,468.2400,468.2400,0.000100,0
43.8500,98.000,49.000,480.2400,480.2400,0.000100,0
43.9000,100.000,50.000,467.5200,467.5200,0.000100,0
43.9500,104.000,52.000,481.6800,481.6800,0.000100,0
44.0000,100.000,50.000,466.5600,466.5600,0.000100,0
44.0500,100.000,50.000,479.7600,479.7600,0.000100,0
44.1000,104.000,52.000,451.2000,451.2000,0.000100,0
44.1500,100.000,50.000,497.0400,497.0400,0.000100,0
44.2000,100.000,50.000,450.7200,450.7200,0.000100,0
44.2500,104.000,52.000,456.0000,456.0000,0.000100,0
44.3000,100.000,50.000,491.2800,491.2800,0.000100,0
44.3500,102.000,51.000,457.4400,457.4400,0.000100,0
44.4000,104.000,52.000,467.0400,467.0400,0.000100,0
44.4500,100.000,50.000,477.3600,477.3600,0.000100,0
44.5000,102.000,51.000,468.0000,468.0000,0.000100,0
44.5500,104.000,52.000,478.5600,478.5600,0.000100,0
44.6000,100.000,50.000,466.8000,466.8000,0.000100,0
44.6500,104.000,52.000,479.5200,479.5200,0.000100,0
44.7000,104.000,52.000,446.8800,446.8800,0.000100,0
44.7500,100.000,50.000,496.8000,496.8000,0.000100,0
44.8000,104.000,52.000,450.2400,450.2400,0.000100,0
44.8500,100.000,50.000,456.2400,456.2400,0.000100,0
44.9000,100.000,50.000,491.0400,491.0400,0.000100,0
44.9500,104.000,52.000,456.7200,456.7200,0.000100,0
45.0000,100.000,50.000,468.7200,468.7200,0.000100,0
45.0500,100.000,50.000,476.6400,476.6400,0.000100,0
45.1000,104.000,52.000,469.9200,469.9200,0.000100,0
45.1500,100.000,50.000,477.8400,477.8400,0.000100,0
45.2000,100.000,50.000,469.4400,469.4400,0.000100,0
45.2500,104.000,52.000,477.3600,477.3600,0.000100,0
45.3000,104.000,52.000,451.6800,451.6800,0.000100,0
45.3500,100.000,50.000,495.3600,495.3600,0.000100,0
45.4000,104.000,52.000,452.6400,452.6400,0.000100,0
45.4500,100.000,50.000,454.8000,454.8000,0.000100,0
45.5000,100.000,50.000,488.8800,488.8800,0.000100,0
45.5500,100.000,50.000,455.0400,455.0400,0.000100,0
45.6000,104.000,52.000,465.6000,465.6000,0.000100,0
45.6500,98.000,49.000,477.6000,477.6000,0.000100,0
45.7000,102.000,51.000,469.4400,469.4400,0.000100,0
45.7500,100.000,50.000,477.3600,477.3600,0.000100,0
45.8000,100.000,50.000,470.1600,470.1600,0.000100,0
45.8500,110.000,55.000,477.6000,477.6000,0.000100,0
45.9000,100.000,50.000,469.6800,469.6800,0.000100,0
45.9500,100.000,50.000,478.3200,478.3200,0.000100,0
46.0000,104.000,52.000,450.9600,450.9600,0.000100,0
46.0500,100.000,50.000,497.2800,497.2800,0.000100,0
46.1000,108.000,54.000,451.2000,451.2000,0.000100,0
46.1500,104.000,52.000,456.2400,456.2400,0.000100,0
