scenario,cca,goodput_mean,goodput_std,p95_mean,p95_std,loss_mean,n
leo_fast_ho,BBRv3approx,58.210496,12.870438868519683,152.88763241046104,20.59488822809762,0.018049978197295004,5
leo_fast_ho,CUBIC,5.564117333333334,0.9807140411126758,130.39616397316308,11.626592402512296,0.0015902699646569492,5
leo_fast_ho,LeoAware,58.777088000000006,12.353337833917507,152.08763241046216,21.614017395611615,0.013526516835416247,5
leo_single,BBRv3approx,59.13329066666667,14.781151479999863,125.24669762584706,32.19033670940531,0.017432308646657298,5
leo_single,CUBIC,7.376256000000001,1.1271127558067213,114.570333148496,28.698619162169415,0.0010301898879674011,5
leo_single,LeoAware,58.968448,14.632436025413924,125.0613576946379,31.985628187462368,0.01261413179487661,5
terrestrial,BBRv3approx,78.912352,0.0018638454871550835,46.000000000000945,0.0,0.012289055979679556,5
terrestrial,CUBIC,13.303360000000001,0.9652493945090043,42.00000000000031,0.0,0.0005551754301382743,5
terrestrial,LeoAware,78.647392,0.0264076110240973,46.000000000000945,0.0,0.010887075781164844,5
